2. ЖЕНЩИНЫ, СОСТОЯЩИЕ В БРАКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ													
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
18 – 19	2240.0	2037.0	960.0	959.0	118.0	-	-	-	-	-	1195.0	587.0	203.0
20 – 24	13774.0	13320.0	2825.0	8488.0	1776.0	199.0	12.0	4.0	4.0	12.0	12813.0	962.0	454.0
25 – 29	19158.0	18757.0	1290.0	9831.0	6686.0	735.0	127.0	36.0	12.0	40.0	26488.0	1412.0	401.0
30 – 34	20386.0	20147.0	572.0	6888.0	10423.0	1737.0	345.0	97.0	33.0	52.0	35424.0	1758.0	239.0
35 – 39	23586.0	23336.0	618.0	5408.0	13409.0	2900.0	565.0	234.0	85.0	117.0	45861.0	1965.0	250.0
40 – 44	28260.0	27919.0	602.0	5140.0	16403.0	4160.0	996.0	378.0	104.0	136.0	58076.0	2080.0	341.0
45 – 49	24384.0	24103.0	590.0	4048.0	13618.0	4205.0	855.0	486.0	161.0	140.0	51855.0	2151.0	281.0
50 – 54	21152.0	20873.0	575.0	4099.0	11211.0	3568.0	682.0	407.0	131.0	200.0	44450.0	2130.0	279.0
55 – 59	11433.0	11244.0	335.0	2108.0	5943.0	2000.0	427.0	286.0	65.0	80.0	24194.0	2152.0	189.0
60 – 64	23304.0	22957.0	955.0	3911.0	10954.0	4785.0	1209.0	698.0	216.0	229.0	51676.0	2251.0	347.0
65 – 69	16131.0	15860.0	925.0	2556.0	6848.0	3464.0	1074.0	618.0	169.0	206.0	36924.0	2328.0	271.0
70 и более	24045.0	23557.0	1916.0	3764.0	8299.0	5515.0	2078.0	1000.0	436.0	549.0	57425.0	2438.0	488.0
Ивановская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	266372.0	262516.0	19253.0	100448.0	118545.0	18160.0	3224.0	1443.0	520.0	923.0	422484.0	1609.0	3856.0
в том числе в возрасте, лет:													
15 – 17	328.0	300.0	200.0	90.0	10.0	-	-	-	-	-	110.0	367.0	28.0
18 – 19	2037.0	1958.0	1134.0	783.0	33.0	8.0	-	-	-	-	873.0	446.0	79.0
20 – 24	17135.0	16446.0	6075.0	9417.0	825.0	72.0	17.0	-	24.0	16.0	11607.0	706.0	689.0
25 – 29	25358.0	24826.0	3268.0	16900.0	4189.0	279.0	88.0	12.0	20.0	70.0	27207.0	1096.0	532.0
30 – 34	25878.0	25606.0	1248.0	14317.0	8877.0	868.0	156.0	60.0	4.0	76.0	36215.0	1414.0	272.0
35 – 39	27489.0	27237.0	852.0	10872.0	13540.0	1530.0	287.0	52.0	36.0	68.0	44678.0	1640.0	252.0
40 – 44	33364.0	33000.0	865.0	9338.0	19059.0	2911.0	478.0	147.0	65.0	137.0	60261.0	1826.0	364.0
45 – 49	33256.0	32936.0	1030.0	8975.0	18940.0	3077.0	473.0	248.0	89.0	104.0	60556.0	1839.0	320.0
50 – 54	28751.0	28363.0	919.0	8294.0	15835.0	2539.0	326.0	268.0	59.0	123.0	51556.0	1818.0	388.0
55 – 59	14177.0	14027.0	533.0	4690.0	7409.0	1080.0	142.0	81.0	38.0	54.0	24353.0	1736.0	150.0
60 – 64	21720.0	21471.0	947.0	6721.0	11513.0	1700.0	309.0	138.0	67.0	76.0	37759.0	1759.0	249.0
65 – 69	16623.0	16410.0	886.0	4753.0	8799.0	1468.0	307.0	112.0	33.0	52.0	29177.0	1778.0	213.0
70 и более	20256.0	19936.0	1296.0	5298.0	9516.0	2628.0	641.0	325.0	85.0	147.0	38132.0	1913.0	320.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	219348.0	215966.0	16893.0	88739.0	94748.0	12030.0	1818.0	782.0	288.0	668.0	332489.0	1540.0	3382.0
в том числе в возрасте, лет:													
15 – 17	240.0	224.0	149.0	65.0	10.0	-	-	-	-	-	85.0	379.0	16.0
18 – 19	1675.0	1615.0	978.0	612.0	21.0	4.0	-	-	-	-	666.0	412.0	60.0
20 – 24	14581.0	13965.0	5434.0	7843.0	580.0	64.0	8.0	-	24.0	12.0	9455.0	677.0	616.0
25 – 29	21899.0	21418.0	3039.0	14914.0	3143.0	186.0	50.0	8.0	16.0	62.0	22586.0	1055.0	481.0
30 – 34	21933.0	21685.0	1120.0	12870.0	6927.0	568.0	96.0	32.0	4.0	68.0	29532.0	1362.0	248.0
35 – 39	22327.0	22099.0	729.0	9698.0	10559.0	889.0	132.0	20.0	24.0	48.0	34619.0	1567.0	228.0
40 – 44	26820.0	26502.0	723.0	8435.0	14950.0	1904.0	262.0	80.0	40.0	108.0	46555.0	1757.0	318.0
45 – 49	27293.0	27026.0	852.0	8102.0	15508.0	2046.0	263.0	135.0	52.0	68.0	47835.0	1770.0	267.0
50 – 54	24084.0	23747.0	812.0	7468.0	13160.0	1820.0	208.0	161.0	27.0	91.0	41780.0	1759.0	337.0
55 – 59	11962.0	11828.0	451.0	4274.0	6183.0	741.0	84.0	46.0	15.0	34.0	19779.0	1672.0	134.0
60 – 64	17441.0	17227.0	806.0	5827.0	9156.0	1088.0	207.0	71.0	28.0	44.0	29094.0	1689.0	214.0
65 – 69	13148.0	12982.0	721.0	4084.0	6937.0	994.0	150.0	36.0	16.0	44.0	22176.0	1708.0	166.0
70 и более	15945.0	15648.0	1079.0	4547.0	7614.0	1726.0	358.0	193.0	42.0	89.0	28327.0	1810.0	297.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	47024.0	46550.0	2360.0	11709.0	23797.0	6130.0	1406.0	661.0	232.0	255.0	89995.0	1933.0	474.0
в том числе в возрасте, лет:													
15 – 17	88.0	76.0	51.0	25.0	-	-	-	-	-	-	25.0	329.0	12.0
18 – 19	362.0	343.0	156.0	171.0	12.0	4.0	-	-	-	-	207.0	603.0	19.0
20 – 24	2554.0	2481.0	641.0	1574.0	245.0	8.0	9.0	-	-	4.0	2152.0	867.0	73.0
25 – 29	3459.0	3408.0	229.0	1986.0	1046.0	93.0	38.0	4.0	4.0	8.0	4621.0	1356.0	51.0
30 – 34	3945.0	3921.0	128.0	1447.0	1950.0	300.0	60.0	28.0	-	8.0	6683.0	1704.0	24.0
35 – 39	5162.0	5138.0	123.0	1174.0	2981.0	641.0	155.0	32.0	12.0	20.0	10059.0	1958.0	24.0
40 – 44	6544.0	6498.0	142.0	903.0	4109.0	1007.0	216.0	67.0	25.0	29.0	13706.0	2109.0	46.0
45 – 49	5963.0	5910.0	178.0	873.0	3432.0	1031.0	210.0	113.0	37.0	36.0	12721.0	2152.0	53.0
50 – 54	4667.0	4616.0	107.0	826.0	2675.0	719.0	118.0	107.0	32.0	32.0	9776.0	2118.0	51.0
55 – 59	2215.0	2199.0	82.0	416.0	1226.0	339.0	58.0	35.0	23.0	20.0	4574.0	2080.0	16.0
60 – 64	4279.0	4244.0	141.0	894.0	2357.0	612.0	102.0	67.0	39.0	32.0	8665.0	2042.0	35.0
65 – 69	3475.0	3428.0	165.0	669.0	1862.0	474.0	157.0	76.0	17.0	8.0	7001.0	2042.0	47.0
70 и более	4311.0	4288.0	217.0	751.0	1902.0	902.0	283.0	132.0	43.0	58.0	9805.0	2287.0	23.0
Калужская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	247163.0	244004.0	17684.0	89466.0	108910.0	19879.0	4265.0	1965.0	734.0	1101.0	406985.0	1668.0	3159.0
в том числе в возрасте, лет:													
15 – 17	313.0	303.0	182.0	117.0	4.0	-	-	-	-	-	125.0	413.0	10.0
18 – 19	2045.0	1945.0	1076.0	814.0	55.0	-	-	-	-	-	924.0	475.0	100.0
20 – 24	15850.0	15437.0	5369.0	8824.0	1154.0	66.0	20.0	4.0	-	-	11430.0	740.0	413.0
25 – 29	22230.0	21817.0	2978.0	13800.0	4458.0	403.0	94.0	20.0	4.0	60.0	24885.0	1141.0	413.0
30 – 34	23358.0	23085.0	1356.0	11771.0	8505.0	1085.0	190.0	90.0	24.0	64.0	33878.0	1468.0	273.0
35 – 39	26533.0	26257.0	829.0	10193.0	12729.0	1974.0	311.0	99.0	46.0	76.0	44192.0	1683.0	276.0
40 – 44	34046.0	33745.0	972.0	10119.0	18433.0	3123.0	648.0	204.0	74.0	172.0	61729.0	1829.0	301.0
45 – 49	31559.0	31243.0	964.0	8562.0	17491.0	3150.0	601.0	298.0	77.0	100.0	58198.0	1863.0	316.0
50 – 54	26752.0	26472.0	870.0	7939.0	14298.0	2468.0	389.0	270.0	107.0	131.0	48504.0	1832.0	280.0
55 – 59	13730.0	13542.0	518.0	4369.0	7120.0	1202.0	166.0	79.0	48.0	40.0	23882.0	1764.0	188.0
60 – 64	19532.0	19344.0	871.0	5588.0	10148.0	1956.0	378.0	228.0	64.0	111.0	35691.0	1845.0	188.0
65 – 69	14057.0	13854.0	675.0	3728.0	6962.0	1610.0	444.0	224.0	112.0	99.0	26852.0	1938.0	203.0
70 и более	17158.0	16960.0	1024.0	3642.0	7553.0	2842.0	1024.0	449.0	178.0	248.0	36695.0	2164.0	198.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	187760.0	185098.0	14319.0	74943.0	81905.0	10933.0	1648.0	590.0	202.0	558.0	286806.0	1549.0	2662.0
в том числе в возрасте, лет:													
15 – 17	224.0	214.0	126.0	84.0	4.0	-	-	-	-	-	92.0	430.0	10.0
18 – 19	1535.0	1450.0	879.0	551.0	20.0	-	-	-	-	-	591.0	408.0	85.0
20 – 24	12486.0	12135.0	4592.0	6767.0	721.0	35.0	20.0	-	-	-	8394.0	692.0	351.0
25 – 29	17473.0	17126.0	2513.0	11395.0	2883.0	239.0	32.0	16.0	4.0	44.0	18446.0	1077.0	347.0
30 – 34	17967.0	17727.0	1106.0	9996.0	5936.0	525.0	88.0	24.0	16.0	36.0	24287.0	1370.0	240.0
35 – 39	20303.0	20085.0	662.0	8797.0	9281.0	1126.0	123.0	20.0	12.0	64.0	31917.0	1589.0	218.0
40 – 44	26384.0	26129.0	769.0	8739.0	14352.0	1818.0	283.0	80.0	8.0	80.0	45097.0	1726.0	255.0
45 – 49	24816.0	24545.0	732.0	7396.0	14077.0	1918.0	231.0	107.0	24.0	60.0	43435.0	1770.0	271.0
50 – 54	21154.0	20913.0	725.0	6885.0	11420.0	1509.0	161.0	113.0	24.0	76.0	36221.0	1732.0	241.0
55 – 59	10725.0	10565.0	394.0	3855.0	5511.0	644.0	78.0	35.0	20.0	28.0	17644.0	1670.0	160.0
60 – 64	14042.0	13882.0	656.0	4612.0	7443.0	935.0	118.0	53.0	15.0	50.0	23566.0	1698.0	160.0
65 – 69	9702.0	9528.0	471.0	3128.0	4982.0	756.0	135.0	16.0	12.0	28.0	16256.0	1706.0	174.0
70 и более	10949.0	10799.0	694.0	2738.0	5275.0	1428.0	379.0	126.0	67.0	92.0	20860.0	1932.0	150.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	59403.0	58906.0	3365.0	14523.0	27005.0	8946.0	2617.0	1375.0	532.0	543.0	120179.0	2040.0	497.0
в том числе в возрасте, лет:													
15 – 17	89.0	89.0	56.0	33.0	-	-	-	-	-	-	33.0	371.0	-
18 – 19	510.0	495.0	197.0	263.0	35.0	-	-	-	-	-	333.0	673.0	15.0
20 – 24	3364.0	3302.0	777.0	2057.0	433.0	31.0	-	4.0	-	-	3036.0	919.0	62.0
25 – 29	4757.0	4691.0	465.0	2405.0	1575.0	164.0	62.0	4.0	-	16.0	6439.0	1373.0	66.0
30 – 34	5391.0	5358.0	250.0	1775.0	2569.0	560.0	102.0	66.0	8.0	28.0	9591.0	1790.0	33.0
35 – 39	6230.0	6172.0	167.0	1396.0	3448.0	848.0	188.0	79.0	34.0	12.0	12275.0	1989.0	58.0
40 – 44	7662.0	7616.0	203.0	1380.0	4081.0	1305.0	365.0	124.0	66.0	92.0	16632.0	2184.0	46.0
45 – 49	6743.0	6698.0	232.0	1166.0	3414.0	1232.0	370.0	191.0	53.0	40.0	14763.0	2204.0	45.0
50 – 54	5598.0	5559.0	145.0	1054.0	2878.0	959.0	228.0	157.0	83.0	55.0	12283.0	2210.0	39.0
55 – 59	3005.0	2977.0	124.0	514.0	1609.0	558.0	88.0	44.0	28.0	12.0	6238.0	2095.0	28.0
60 – 64	5490.0	5462.0	215.0	976.0	2705.0	1021.0	260.0	175.0	49.0	61.0	12125.0	2220.0	28.0
65 – 69	4355.0	4326.0	204.0	600.0	1980.0	854.0	309.0	208.0	100.0	71.0	10596.0	2449.0	29.0
70 и более	6209.0	6161.0	330.0	904.0	2278.0	1414.0	645.0	323.0	111.0	156.0	15835.0	2570.0	48.0
Костромская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	176725.0	174826.0	11874.0	56928.0	82498.0	17008.0	3319.0	1757.0	611.0	831.0	305248.0	1746.0	1899.0
в том числе в возрасте, лет:													
15 – 17	217.0	206.0	102.0	104.0	-	-	-	-	-	-	104.0	505.0	11.0
18 – 19	1484.0	1460.0	848.0	569.0	35.0	8.0	-	-	-	-	663.0	454.0	24.0
20 – 24	11835.0	11521.0	3785.0	6889.0	776.0	67.0	-	-	-	4.0	8670.0	753.0	314.0
25 – 29	16757.0	16512.0	1713.0	10842.0	3436.0	380.0	101.0	12.0	-	28.0	19530.0	1183.0	245.0
30 – 34	16641.0	16518.0	894.0	7895.0	6748.0	759.0	115.0	28.0	20.0	59.0	24833.0	1503.0	123.0
35 – 39	18825.0	18728.0	537.0	5954.0	10152.0	1559.0	299.0	115.0	44.0	68.0	33514.0	1790.0	97.0
40 – 44	24654.0	24403.0	597.0	5541.0	14546.0	2817.0	505.0	179.0	87.0	131.0	47498.0	1946.0	251.0
45 – 49	22442.0	22240.0	533.0	4646.0	13134.0	2957.0	569.0	224.0	78.0	99.0	44438.0	1998.0	202.0
50 – 54	18281.0	18127.0	558.0	4259.0	10465.0	2096.0	310.0	227.0	80.0	132.0	35416.0	1954.0	154.0
55 – 59	8292.0	8236.0	300.0	2076.0	4562.0	924.0	179.0	108.0	21.0	66.0	15907.0	1931.0	56.0
60 – 64	13715.0	13589.0	585.0	3050.0	7602.0	1751.0	291.0	201.0	62.0	47.0	26405.0	1943.0	126.0
65 – 69	10506.0	10389.0	551.0	2521.0	5315.0	1450.0	257.0	207.0	41.0	47.0	20211.0	1945.0	117.0
70 и более	13076.0	12897.0	871.0	2582.0	5727.0	2240.0	693.0	456.0	178.0	150.0	28059.0	2176.0	179.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	118285.0	116845.0	8876.0	44067.0	54470.0	7544.0	1046.0	408.0	143.0	291.0	184942.0	1583.0	1440.0
в том числе в возрасте, лет:													
15 – 17	129.0	118.0	63.0	55.0	-	-	-	-	-	-	55.0	466.0	11.0
18 – 19	1051.0	1027.0	605.0	402.0	16.0	4.0	-	-	-	-	446.0	434.0	24.0
20 – 24	8579.0	8313.0	3085.0	4822.0	379.0	23.0	-	-	-	4.0	5677.0	683.0	266.0
25 – 29	12093.0	11876.0	1336.0	8396.0	1935.0	153.0	36.0	8.0	-	12.0	12993.0	1094.0	217.0
30 – 34	11459.0	11360.0	686.0	6249.0	4027.0	306.0	44.0	12.0	8.0	28.0	15721.0	1384.0	99.0
35 – 39	12308.0	12231.0	375.0	4813.0	6210.0	644.0	105.0	44.0	12.0	28.0	20085.0	1642.0	77.0
40 – 44	16275.0	16099.0	391.0	4439.0	9754.0	1267.0	148.0	44.0	20.0	36.0	28944.0	1798.0	176.0
45 – 49	15002.0	14855.0	376.0	3790.0	9037.0	1362.0	190.0	56.0	4.0	40.0	27326.0	1840.0	147.0
50 – 54	12663.0	12544.0	386.0	3346.0	7509.0	1073.0	94.0	58.0	37.0	41.0	22774.0	1816.0	119.0
55 – 59	5829.0	5794.0	220.0	1699.0	3364.0	421.0	62.0	8.0	4.0	16.0	10126.0	1748.0	35.0
60 – 64	8943.0	8855.0	419.0	2383.0	5152.0	736.0	92.0	27.0	15.0	31.0	15721.0	1775.0	88.0
65 – 69	6548.0	6472.0	423.0	1879.0	3476.0	545.0	80.0	46.0	4.0	19.0	11197.0	1730.0	76.0
70 и более	7406.0	7301.0	511.0	1794.0	3611.0	1010.0	195.0	105.0	39.0	36.0	13877.0	1901.0	105.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	58440.0	57981.0	2998.0	12861.0	28028.0	9464.0	2273.0	1349.0	468.0	540.0	120306.0	2075.0	459.0
в том числе в возрасте, лет:													
15 – 17	88.0	88.0	39.0	49.0	-	-	-	-	-	-	49.0	557.0	-
18 – 19	433.0	433.0	243.0	167.0	19.0	4.0	-	-	-	-	217.0	501.0	-
20 – 24	3256.0	3208.0	700.0	2067.0	397.0	44.0	-	-	-	-	2993.0	933.0	48.0
25 – 29	4664.0	4636.0	377.0	2446.0	1501.0	227.0	65.0	4.0	-	16.0	6537.0	1410.0	28.0
30 – 34	5182.0	5158.0	208.0	1646.0	2721.0	453.0	71.0	16.0	12.0	31.0	9112.0	1767.0	24.0
35 – 39	6517.0	6497.0	162.0	1141.0	3942.0	915.0	194.0	71.0	32.0	40.0	13429.0	2067.0	20.0
40 – 44	8379.0	8304.0	206.0	1102.0	4792.0	1550.0	357.0	135.0	67.0	95.0	18554.0	2234.0	75.0
45 – 49	7440.0	7385.0	157.0	856.0	4097.0	1595.0	379.0	168.0	74.0	59.0	17112.0	2317.0	55.0
50 – 54	5618.0	5583.0	172.0	913.0	2956.0	1023.0	216.0	169.0	43.0	91.0	12642.0	2264.0	35.0
55 – 59	2463.0	2442.0	80.0	377.0	1198.0	503.0	117.0	100.0	17.0	50.0	5781.0	2367.0	21.0
60 – 64	4772.0	4734.0	166.0	667.0	2450.0	1015.0	199.0	174.0	47.0	16.0	10684.0	2257.0	38.0
65 – 69	3958.0	3917.0	128.0	642.0	1839.0	905.0	177.0	161.0	37.0	28.0	9014.0	2301.0	41.0
70 и более	5670.0	5596.0	360.0	788.0	2116.0	1230.0	498.0	351.0	139.0	114.0	14182.0	2534.0	74.0
Курская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	302850.0	298931.0	21410.0	99728.0	132257.0	31147.0	7894.0	3674.0	1178.0	1643.0	527872.0	1766.0	3919.0
в том числе в возрасте, лет:													
15 – 17	450.0	435.0	210.0	215.0	10.0	-	-	-	-	-	235.0	540.0	15.0
18 – 19	2692.0	2585.0	1336.0	1190.0	55.0	4.0	-	-	-	-	1312.0	508.0	107.0
20 – 24	20443.0	19802.0	5782.0	12155.0	1659.0	129.0	57.0	8.0	4.0	8.0	16208.0	819.0	641.0
25 – 29	28591.0	28092.0	3153.0	17556.0	6537.0	603.0	158.0	37.0	12.0	36.0	33608.0	1196.0	499.0
30 – 34	28970.0	28584.0	1360.0	14009.0	11168.0	1464.0	360.0	98.0	40.0	85.0	43518.0	1522.0	386.0
35 – 39	32633.0	32285.0	1098.0	11290.0	16384.0	2639.0	488.0	191.0	86.0	109.0	56289.0	1744.0	348.0
40 – 44	40627.0	40315.0	1220.0	11112.0	22369.0	4116.0	823.0	317.0	127.0	231.0	75702.0	1878.0	312.0
45 – 49	37239.0	36857.0	1141.0	9247.0	20881.0	4100.0	771.0	338.0	144.0	235.0	70856.0	1922.0	382.0
50 – 54	30358.0	30030.0	1199.0	7847.0	16260.0	3414.0	643.0	406.0	105.0	156.0	57117.0	1902.0	328.0
55 – 59	15046.0	14856.0	702.0	3497.0	7875.0	1992.0	391.0	227.0	74.0	98.0	29176.0	1964.0	190.0
60 – 64	24715.0	24504.0	1262.0	4872.0	12251.0	4170.0	1091.0	557.0	130.0	171.0	51178.0	2089.0	211.0
65 – 69	17345.0	17105.0	994.0	2831.0	8007.0	3493.0	998.0	515.0	117.0	150.0	37784.0	2209.0	240.0
70 и более	23741.0	23481.0	1953.0	3907.0	8801.0	5023.0	2114.0	980.0	339.0	364.0	54889.0	2338.0	260.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	185961.0	183200.0	15067.0	74567.0	79275.0	11024.0	1867.0	661.0	247.0	492.0	282421.0	1542.0	2761.0
в том числе в возрасте, лет:													
15 – 17	211.0	201.0	105.0	91.0	5.0	-	-	-	-	-	101.0	502.0	10.0
18 – 19	1677.0	1597.0	855.0	713.0	29.0	-	-	-	-	-	771.0	483.0	80.0
20 – 24	14091.0	13572.0	4602.0	8313.0	600.0	33.0	16.0	-	4.0	4.0	9728.0	717.0	519.0
25 – 29	19187.0	18818.0	2521.0	12905.0	3109.0	191.0	44.0	12.0	8.0	28.0	20196.0	1073.0	369.0
30 – 34	18302.0	18028.0	1023.0	10624.0	5777.0	479.0	81.0	20.0	12.0	12.0	24195.0	1342.0	274.0
35 – 39	20549.0	20339.0	823.0	8791.0	9573.0	938.0	119.0	29.0	21.0	45.0	31873.0	1567.0	210.0
40 – 44	26784.0	26575.0	861.0	8687.0	14835.0	1710.0	314.0	76.0	24.0	68.0	45871.0	1726.0	209.0
45 – 49	25482.0	25196.0	866.0	7452.0	14479.0	1879.0	258.0	107.0	60.0	95.0	44723.0	1775.0	286.0
50 – 54	20639.0	20379.0	861.0	6410.0	11161.0	1551.0	216.0	84.0	28.0	68.0	35377.0	1736.0	260.0
55 – 59	9059.0	8931.0	465.0	2774.0	4858.0	650.0	92.0	36.0	20.0	36.0	15440.0	1729.0	128.0
60 – 64	12449.0	12321.0	671.0	3469.0	6694.0	1135.0	216.0	84.0	16.0	36.0	21922.0	1779.0	128.0
65 – 69	7904.0	7761.0	540.0	2029.0	3981.0	970.0	164.0	49.0	8.0	20.0	13990.0	1803.0	143.0
70 и более	9627.0	9482.0	874.0	2309.0	4174.0	1488.0	347.0	164.0	46.0	80.0	18234.0	1923.0	145.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	116889.0	115731.0	6343.0	25161.0	52982.0	20123.0	6027.0	3013.0	931.0	1151.0	245451.0	2121.0	1158.0
в том числе в возрасте, лет:													
15 – 17	239.0	234.0	105.0	124.0	5.0	-	-	-	-	-	134.0	573.0	5.0
18 – 19	1015.0	988.0	481.0	477.0	26.0	4.0	-	-	-	-	541.0	548.0	27.0
20 – 24	6352.0	6230.0	1180.0	3842.0	1059.0	96.0	41.0	8.0	-	4.0	6480.0	1040.0	122.0
25 – 29	9404.0	9274.0	632.0	4651.0	3428.0	412.0	114.0	25.0	4.0	8.0	13412.0	1446.0	130.0
30 – 34	10668.0	10556.0	337.0	3385.0	5391.0	985.0	279.0	78.0	28.0	73.0	19323.0	1831.0	112.0
35 – 39	12084.0	11946.0	275.0	2499.0	6811.0	1701.0	369.0	162.0	65.0	64.0	24416.0	2044.0	138.0
40 – 44	13843.0	13740.0	359.0	2425.0	7534.0	2406.0	509.0	241.0	103.0	163.0	29831.0	2171.0	103.0
45 – 49	11757.0	11661.0	275.0	1795.0	6402.0	2221.0	513.0	231.0	84.0	140.0	26133.0	2241.0	96.0
50 – 54	9719.0	9651.0	338.0	1437.0	5099.0	1863.0	427.0	322.0	77.0	88.0	21740.0	2253.0	68.0
55 – 59	5987.0	5925.0	237.0	723.0	3017.0	1342.0	299.0	191.0	54.0	62.0	13736.0	2318.0	62.0
60 – 64	12266.0	12183.0	591.0	1403.0	5557.0	3035.0	875.0	473.0	114.0	135.0	29256.0	2401.0	83.0
65 – 69	9441.0	9344.0	454.0	802.0	4026.0	2523.0	834.0	466.0	109.0	130.0	23794.0	2546.0	97.0
70 и более	14114.0	13999.0	1079.0	1598.0	4627.0	3535.0	1767.0	816.0	293.0	284.0	36655.0	2618.0	115.0
Липецкая область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	294883.0	288210.0	19719.0	106332.0	123958.0	25630.0	6256.0	3443.0	1232.0	1640.0	494081.0	1714.0	6673.0
в том числе в возрасте, лет:													
15 – 17	460.0	439.0	287.0	147.0	5.0	-	-	-	-	-	157.0	358.0	21.0
18 – 19	2650.0	2463.0	1278.0	1089.0	87.0	9.0	-	-	-	-	1290.0	524.0	187.0
20 – 24	19433.0	18368.0	5597.0	11260.0	1370.0	97.0	20.0	-	4.0	20.0	14535.0	791.0	1065.0
25 – 29	27850.0	26968.0	2982.0	17043.0	6086.0	571.0	190.0	43.0	17.0	36.0	32301.0	1198.0	882.0
30 – 34	28882.0	28337.0	1469.0	14361.0	10581.0	1383.0	300.0	99.0	44.0	100.0	42399.0	1496.0	545.0
35 – 39	32244.0	31749.0	1040.0	12066.0	15594.0	2361.0	434.0	125.0	60.0	69.0	53577.0	1688.0	495.0
40 – 44	40253.0	39607.0	1075.0	12128.0	21433.0	3739.0	744.0	248.0	80.0	160.0	72131.0	1821.0	646.0
45 – 49	36029.0	35445.0	999.0	10039.0	19606.0	3594.0	575.0	394.0	95.0	143.0	66059.0	1864.0	584.0
50 – 54	30535.0	29977.0	1019.0	9289.0	15783.0	2859.0	469.0	324.0	97.0	137.0	54737.0	1826.0	558.0
55 – 59	15309.0	14957.0	668.0	4532.0	7427.0	1562.0	392.0	197.0	53.0	126.0	27954.0	1869.0	352.0
60 – 64	24390.0	23895.0	1042.0	6523.0	11352.0	3169.0	786.0	630.0	193.0	200.0	47818.0	2001.0	495.0
65 – 69	16266.0	15898.0	851.0	3922.0	7079.0	2468.0	775.0	448.0	155.0	200.0	33415.0	2102.0	368.0
70 и более	20582.0	20107.0	1412.0	3933.0	7555.0	3818.0	1571.0	935.0	434.0	449.0	47708.0	2373.0	475.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	189630.0	184473.0	14360.0	80453.0	76751.0	9796.0	1658.0	588.0	260.0	607.0	279288.0	1514.0	5157.0
в том числе в возрасте, лет:													
15 – 17	272.0	251.0	157.0	89.0	5.0	-	-	-	-	-	99.0	394.0	21.0
18 – 19	1761.0	1630.0	948.0	642.0	36.0	4.0	-	-	-	-	726.0	445.0	131.0
20 – 24	13384.0	12561.0	4231.0	7724.0	558.0	20.0	12.0	-	4.0	12.0	9056.0	721.0	823.0
25 – 29	18889.0	18217.0	2333.0	12563.0	3042.0	167.0	71.0	4.0	13.0	24.0	19734.0	1083.0	672.0
30 – 34	18891.0	18485.0	1124.0	11033.0	5655.0	471.0	110.0	16.0	16.0	60.0	24836.0	1344.0	406.0
35 – 39	20734.0	20307.0	740.0	9513.0	9033.0	842.0	89.0	33.0	8.0	49.0	31037.0	1528.0	427.0
40 – 44	26544.0	26018.0	799.0	9646.0	13643.0	1485.0	277.0	56.0	8.0	104.0	43615.0	1676.0	526.0
45 – 49	24565.0	24084.0	755.0	7912.0	13369.0	1616.0	206.0	117.0	41.0	68.0	41693.0	1731.0	481.0
50 – 54	20997.0	20552.0	752.0	7319.0	10763.0	1326.0	198.0	109.0	20.0	65.0	34867.0	1697.0	445.0
55 – 59	9978.0	9692.0	508.0	3590.0	4840.0	575.0	83.0	28.0	4.0	64.0	16019.0	1653.0	286.0
60 – 64	14323.0	13953.0	692.0	4854.0	7167.0	950.0	159.0	51.0	24.0	56.0	23513.0	1685.0	370.0
65 – 69	8980.0	8716.0	524.0	2905.0	4252.0	831.0	120.0	36.0	20.0	28.0	14926.0	1712.0	264.0
70 и более	10312.0	10007.0	797.0	2663.0	4388.0	1509.0	333.0	138.0	102.0	77.0	19167.0	1915.0	305.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	105253.0	103737.0	5359.0	25879.0	47207.0	15834.0	4598.0	2855.0	972.0	1033.0	214793.0	2071.0	1516.0
