3. НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ, ПОЛУ И ВОЗРАСТНЫМ ГРУППАМ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 												
												
												
	Всего	Имеющие образование								Не имеющие 
35–39 	55362.0	117.0	12895.0	900.0	26170.0	7204.0	6391.0	1063.0	137.0	141.0	117.0	344.0
40–44 	68430.0	143.0	14860.0	923.0	31436.0	9401.0	9558.0	1347.0	228.0	182.0	148.0	352.0
45–49 	61846.0	127.0	12506.0	671.0	27640.0	8513.0	9749.0	1927.0	244.0	144.0	108.0	325.0
50–54 	54707.0	85.0	10172.0	524.0	22993.0	6794.0	9691.0	3395.0	623.0	131.0	108.0	299.0
55–59 	28364.0	33.0	5276.0	303.0	9231.0	2876.0	4949.0	4015.0	1464.0	80.0	58.0	137.0
60–64 	56026.0	53.0	5977.0	302.0	12722.0	4012.0	8848.0	14387.0	9137.0	366.0	244.0	222.0
65–69 	41213.0	39.0	3793.0	223.0	7418.0	2302.0	4211.0	9466.0	12659.0	971.0	509.0	131.0
70 и более	112328.0	44.0	5036.0	872.0	10303.0	3474.0	5545.0	18835.0	55502.0	12397.0	6352.0	320.0
Возраст не указан	286.0	-	15.0	-	27.0	6.0	12.0	11.0	14.0	10.0	6.0	191.0
Из общей численности – женщины в возрасте:												
трудоспособном	450079.0	757.0	82477.0	14756.0	176563.0	53773.0	84639.0	30928.0	2489.0	1170.0	926.0	2527.0
старше трудоспособного	237931.0	169.0	20082.0	1700.0	39674.0	12664.0	23553.0	46703.0	78762.0	13814.0	7163.0	810.0
16-29 лет	160475.0	176.0	20821.0	10501.0	45178.0	15592.0	43752.0	22021.0	1086.0	432.0	338.0	916.0
Городское население в возрасте 15 лет и более	832025.0	1713.0	146483.0	24182.0	282227.0	98036.0	135689.0	88935.0	43134.0	5710.0	3027.0	5916.0
в том числе в возрасте, лет:												
15–17	57328.0	-	-	2.0	458.0	748.0	15128.0	37759.0	2549.0	171.0	137.0	513.0
18–19 	38595.0	-	1.0	2197.0	6013.0	3260.0	22699.0	3909.0	191.0	93.0	76.0	232.0
20–24 	78956.0	74.0	11404.0	10195.0	27953.0	10398.0	14941.0	2963.0	269.0	191.0	140.0	568.0
25–29 	73798.0	252.0	17904.0	3059.0	30468.0	10421.0	8532.0	2258.0	204.0	142.0	106.0	558.0
30–34 	65983.0	186.0	15273.0	1891.0	30446.0	9173.0	7025.0	1126.0	180.0	136.0	98.0	547.0
35–39 	71665.0	183.0	17227.0	1413.0	33384.0	9638.0	8032.0	889.0	157.0	131.0	101.0	611.0
40–44 	91188.0	237.0	20543.0	1438.0	40829.0	13219.0	12615.0	1257.0	242.0	174.0	128.0	634.0
45–49 	83491.0	227.0	18180.0	1069.0	35651.0	12739.0	12690.0	1949.0	263.0	147.0	107.0	576.0
50–54 	72388.0	175.0	15659.0	874.0	29256.0	10639.0	11483.0	3100.0	562.0	107.0	80.0	533.0
55–59 	33495.0	81.0	7610.0	446.0	11676.0	4461.0	5146.0	2921.0	847.0	61.0	41.0	246.0
60–64 	54378.0	117.0	9503.0	501.0	15382.0	5906.0	7926.0	9673.0	4847.0	183.0	129.0	340.0
65–69 	37255.0	98.0	6072.0	315.0	9179.0	3409.0	3941.0	6971.0	6739.0	323.0	136.0	208.0
70 и более	73505.0	83.0	7107.0	782.0	11532.0	4025.0	5531.0	14160.0	26084.0	3851.0	1748.0	350.0
Возраст не указан	402.0	-	24.0	2.0	34.0	6.0	13.0	9.0	12.0	8.0	2.0	294.0
Из общей численности – население в возрасте:												
трудоспособном	629876.0	1390.0	119622.0	22355.0	239164.0	82704.0	115327.0	40217.0	3144.0	1258.0	942.0	4695.0
старше трудоспособного	183788.0	323.0	26861.0	1827.0	43063.0	15252.0	20355.0	32528.0	38165.0	4396.0	2040.0	1018.0
16-29 лет	230316.0	326.0	29309.0	15453.0	64892.0	24747.0	61293.0	30699.0	1388.0	541.0	414.0	1668.0
Мужчины в возрасте 15 лет и более	374611.0	929.0	62841.0	10800.0	121144.0	54892.0	65222.0	40846.0	14047.0	1115.0	664.0	2775.0
в том числе в возрасте, лет:												
15–17	28493.0	-	-	2.0	233.0	444.0	6813.0	19398.0	1241.0	95.0	78.0	267.0
18–19 	17944.0	-	-	914.0	2907.0	1821.0	9777.0	2218.0	121.0	55.0	48.0	131.0
20–24 	37995.0	41.0	4249.0	4245.0	13390.0	6159.0	7469.0	1896.0	171.0	106.0	77.0	269.0
25–29 	35994.0	130.0	7289.0	1423.0	14263.0	6153.0	4784.0	1478.0	138.0	70.0	52.0	266.0
30–34 	32047.0	88.0	6274.0	926.0	13946.0	5364.0	4262.0	731.0	112.0	71.0	50.0	273.0
35–39 	33415.0	86.0	6872.0	720.0	14562.0	5270.0	4906.0	548.0	96.0	69.0	52.0	286.0
40–44 	42221.0	114.0	8422.0	708.0	17335.0	7186.0	7151.0	760.0	157.0	83.0	53.0	305.0
45–49 	38558.0	121.0	7907.0	538.0	14622.0	7016.0	6703.0	1142.0	173.0	68.0	50.0	268.0
50–54 	33646.0	109.0	7456.0	469.0	11846.0	6049.0	5516.0	1596.0	310.0	44.0	32.0	251.0
55–59 	14845.0	56.0	3431.0	217.0	4706.0	2549.0	2189.0	1197.0	352.0	22.0	14.0	126.0
60–64 	22262.0	72.0	4776.0	270.0	5711.0	3270.0	2699.0	3424.0	1848.0	46.0	28.0	146.0
65–69 	15221.0	69.0	3027.0	152.0	3645.0	1850.0	1396.0	2488.0	2424.0	77.0	31.0	93.0
70 и более	21970.0	43.0	3138.0	216.0	3978.0	1761.0	1557.0	3970.0	6904.0	309.0	99.0	94.0
Возраст не указан	185.0	-	10.0	2.0	14.0	3.0	6.0	4.0	5.0	3.0	-	138.0
Из общей численности – мужчины в возрасте:												
трудоспособном	305982.0	745.0	51900.0	10162.0	107810.0	47965.0	59564.0	22849.0	1996.0	654.0	480.0	2337.0
старше трудоспособного	59453.0	184.0	10941.0	638.0	13334.0	6881.0	5652.0	9882.0	11176.0	432.0	158.0	333.0
16-29 лет	111250.0	171.0	11538.0	6584.0	30793.0	14531.0	28837.0	16875.0	796.0	297.0	229.0	828.0
Женщины в возрасте 15 лет и более	457414.0	784.0	83642.0	13382.0	161083.0	43144.0	70467.0	48089.0	29087.0	4595.0	2363.0	3141.0
в том числе в возрасте, лет:												
15–17	28835.0	-	-	-	225.0	304.0	8315.0	18361.0	1308.0	76.0	59.0	246.0
18–19 	20651.0	-	1.0	1283.0	3106.0	1439.0	12922.0	1691.0	70.0	38.0	28.0	101.0
20–24 	40961.0	33.0	7155.0	5950.0	14563.0	4239.0	7472.0	1067.0	98.0	85.0	63.0	299.0
25–29 	37804.0	122.0	10615.0	1636.0	16205.0	4268.0	3748.0	780.0	66.0	72.0	54.0	292.0
30–34 	33936.0	98.0	8999.0	965.0	16500.0	3809.0	2763.0	395.0	68.0	65.0	48.0	274.0
35–39 	38250.0	97.0	10355.0	693.0	18822.0	4368.0	3126.0	341.0	61.0	62.0	49.0	325.0
40–44 	48967.0	123.0	12121.0	730.0	23494.0	6033.0	5464.0	497.0	85.0	91.0	75.0	329.0
45–49 	44933.0	106.0	10273.0	531.0	21029.0	5723.0	5987.0	807.0	90.0	79.0	57.0	308.0
50–54 	38742.0	66.0	8203.0	405.0	17410.0	4590.0	5967.0	1504.0	252.0	63.0	48.0	282.0
55–59 	18650.0	25.0	4179.0	229.0	6970.0	1912.0	2957.0	1724.0	495.0	39.0	27.0	120.0
60–64 	32116.0	45.0	4727.0	231.0	9671.0	2636.0	5227.0	6249.0	2999.0	137.0	101.0	194.0
65–69 	22034.0	29.0	3045.0	163.0	5534.0	1559.0	2545.0	4483.0	4315.0	246.0	105.0	115.0
70 и более	51535.0	40.0	3969.0	566.0	7554.0	2264.0	3974.0	10190.0	19180.0	3542.0	1649.0	256.0
Возраст не указан	217.0	-	14.0	-	20.0	3.0	7.0	5.0	7.0	5.0	2.0	156.0
Из общей численности – женщины в возрасте:												
трудоспособном	323894.0	645.0	67722.0	12193.0	131354.0	34739.0	55763.0	17368.0	1148.0	604.0	462.0	2358.0
старше трудоспособного	124335.0	139.0	15920.0	1189.0	29729.0	8371.0	14703.0	22646.0	26989.0	3964.0	1882.0	685.0
16-29 лет	119066.0	155.0	17771.0	8869.0	34099.0	10216.0	32456.0	13824.0	592.0	244.0	185.0	840.0
Сельское население в возрасте 15 лет и более	441250.0	319.0	34238.0	5348.0	95652.0	60366.0	80012.0	73660.0	78902.0	12140.0	6790.0	613.0
в том числе в возрасте, лет:												
15–17	23484.0	-	-	-	110.0	297.0	3716.0	17265.0	1822.0	109.0	88.0	165.0
18–19 	11753.0	-	-	370.0	1762.0	1332.0	6078.0	1938.0	170.0	81.0	65.0	22.0
20–24 	28368.0	14.0	2173.0	1761.0	8243.0	4891.0	7495.0	3248.0	343.0	165.0	138.0	35.0
25–29 	29039.0	29.0	3179.0	635.0	9006.0	5898.0	6867.0	3027.0	246.0	124.0	104.0	28.0
30–34 	30546.0	23.0	3484.0	448.0	11357.0	6292.0	6677.0	1866.0	232.0	135.0	113.0	32.0
35–39 	35163.0	31.0	4296.0	366.0	12839.0	7199.0	8344.0	1647.0	241.0	158.0	136.0	42.0
40–44 	41304.0	39.0	4945.0	401.0	14027.0	8885.0	10285.0	2130.0	366.0	185.0	154.0	41.0
45–49 	35167.0	39.0	4188.0	298.0	11599.0	7469.0	8436.0	2566.0	410.0	135.0	105.0	27.0
50–54 	31614.0	41.0	3811.0	266.0	9514.0	6184.0	7413.0	3501.0	734.0	120.0	105.0	30.0
55–59 	17413.0	24.0	2011.0	149.0	3934.0	2704.0	3512.0	3464.0	1523.0	63.0	50.0	29.0
60–64 	40741.0	37.0	2637.0	165.0	5446.0	4221.0	5864.0	12237.0	9754.0	343.0	217.0	37.0
65–69 	32544.0	26.0	1609.0	108.0	3477.0	2383.0	2784.0	8039.0	13193.0	889.0	492.0	36.0
70 и более	84114.0	16.0	1905.0	381.0	4338.0	2611.0	2541.0	12732.0	49868.0	9633.0	5023.0	89.0
Возраст не указан	122.0	-	1.0	-	10.0	3.0	13.0	16.0	10.0	6.0	4.0	63.0
Из общей численности – население в возрасте:												
трудоспособном	265356.0	232.0	26990.0	4620.0	80130.0	50167.0	66827.0	31098.0	3740.0	1200.0	997.0	352.0
старше трудоспособного	167113.0	87.0	7248.0	728.0	15522.0	10179.0	13181.0	35299.0	73784.0	10906.0	5763.0	179.0
16-29 лет	83863.0	43.0	5352.0	2766.0	19121.0	12398.0	24152.0	18215.0	1203.0	445.0	365.0	168.0
Мужчины в возрасте 15 лет и более	197273.0	177.0	15321.0	2274.0	40498.0	37029.0	42283.0	32539.0	25160.0	1708.0	1031.0	284.0
в том числе в возрасте, лет:												
15–17	12369.0	-	-	-	66.0	175.0	1870.0	9119.0	977.0	70.0	57.0	92.0
18–19 	5806.0	-	-	142.0	780.0	671.0	2951.0	1098.0	111.0	42.0	36.0	11.0
20–24 	14439.0	4.0	1005.0	735.0	3607.0	2733.0	4189.0	1832.0	214.0	99.0	83.0	21.0
25–29 	14425.0	18.0	1297.0	257.0	3589.0	3453.0	3847.0	1728.0	157.0	64.0	52.0	15.0
30–34 	15223.0	12.0	1260.0	176.0	4711.0	3832.0	3942.0	1086.0	129.0	60.0	54.0	15.0
35–39 	18051.0	11.0	1756.0	159.0	5491.0	4363.0	5079.0	925.0	165.0	79.0	68.0	23.0
40–44 	21841.0	19.0	2206.0	208.0	6085.0	5517.0	6191.0	1280.0	223.0	94.0	81.0	18.0
45–49 	18254.0	18.0	1955.0	158.0	4988.0	4679.0	4674.0	1446.0	256.0	70.0	54.0	10.0
50–54 	15649.0	22.0	1842.0	147.0	3931.0	3980.0	3689.0	1610.0	363.0	52.0	45.0	13.0
55–59 	7699.0	16.0	914.0	75.0	1673.0	1740.0	1520.0	1173.0	554.0	22.0	19.0	12.0
60–64 	16831.0	29.0	1387.0	94.0	2395.0	2845.0	2243.0	4099.0	3616.0	114.0	74.0	9.0
65–69 	13365.0	16.0	861.0	48.0	1593.0	1640.0	1118.0	3056.0	4849.0	164.0	88.0	20.0
70 и более	23321.0	12.0	838.0	75.0	1589.0	1401.0	970.0	4087.0	13546.0	778.0	320.0	25.0
Возраст не указан	53.0	-	-	-	3.0	-	8.0	10.0	3.0	1.0	-	28.0
Из общей численности – мужчины в возрасте:												
трудоспособном	139171.0	120.0	12235.0	2057.0	34921.0	31133.0	37951.0	17538.0	2399.0	634.0	533.0	183.0
старше трудоспособного	53517.0	57.0	3086.0	217.0	5577.0	5886.0	4331.0	11242.0	22011.0	1056.0	482.0	54.0
16-29 лет	42454.0	22.0	2302.0	1134.0	8042.0	7022.0	12856.0	10018.0	709.0	257.0	212.0	92.0
Женщины в возрасте 15 лет и более	243977.0	142.0	18917.0	3074.0	55154.0	23337.0	37729.0	41121.0	53742.0	10432.0	5759.0	329.0
в том числе в возрасте, лет:												
15–17	11115.0	-	-	-	44.0	122.0	1846.0	8146.0	845.0	39.0	31.0	73.0
18–19 	5947.0	-	-	228.0	982.0	661.0	3127.0	840.0	59.0	39.0	29.0	11.0
20–24 	13929.0	10.0	1168.0	1026.0	4636.0	2158.0	3306.0	1416.0	129.0	66.0	55.0	14.0
25–29 	14614.0	11.0	1882.0	378.0	5417.0	2445.0	3020.0	1299.0	89.0	60.0	52.0	13.0
30–34 	15323.0	11.0	2224.0	272.0	6646.0	2460.0	2735.0	780.0	103.0	75.0	59.0	17.0
35–39 	17112.0	20.0	2540.0	207.0	7348.0	2836.0	3265.0	722.0	76.0	79.0	68.0	19.0
40–44 	19463.0	20.0	2739.0	193.0	7942.0	3368.0	4094.0	850.0	143.0	91.0	73.0	23.0
45–49 	16913.0	21.0	2233.0	140.0	6611.0	2790.0	3762.0	1120.0	154.0	65.0	51.0	17.0
50–54 	15965.0	19.0	1969.0	119.0	5583.0	2204.0	3724.0	1891.0	371.0	68.0	60.0	17.0
55–59 	9714.0	8.0	1097.0	74.0	2261.0	964.0	1992.0	2291.0	969.0	41.0	31.0	17.0
60–64 	23910.0	8.0	1250.0	71.0	3051.0	1376.0	3621.0	8138.0	6138.0	229.0	143.0	28.0
65–69 	19179.0	10.0	748.0	60.0	1884.0	743.0	1666.0	4983.0	8344.0	725.0	404.0	16.0
70 и более	60793.0	4.0	1067.0	306.0	2749.0	1210.0	1571.0	8645.0	36322.0	8855.0	4703.0	64.0
Возраст не указан	69.0	-	1.0	-	7.0	3.0	5.0	6.0	7.0	5.0	4.0	35.0
Из общей численности – женщины в возрасте:												
трудоспособном	126185.0	112.0	14755.0	2563.0	45209.0	19034.0	28876.0	13560.0	1341.0	566.0	464.0	169.0
старше трудоспособного	113596.0	30.0	4162.0	511.0	9945.0	4293.0	8850.0	24057.0	51773.0	9850.0	5281.0	125.0
16-29 лет	41409.0	21.0	3050.0	1632.0	11079.0	5376.0	11296.0	8197.0	494.0	188.0	153.0	76.0
Брянская область												
Все население в возрасте 15 лет и более	1156186.0	1503.0	140096.0	23894.0	313166.0	167860.0	199459.0	163296.0	128818.0	16091.0	8822.0	2003.0
в том числе в возрасте, лет:												
15–17	71057.0	-	-	-	485.0	1213.0	15602.0	49292.0	3955.0	292.0	239.0	218.0
18–19 	41832.0	-	-	1756.0	6298.0	5010.0	22723.0	5447.0	338.0	196.0	155.0	64.0
20–24 	96164.0	70.0	9273.0	9500.0	31557.0	17377.0	20215.0	6844.0	761.0	404.0	283.0	163.0
25–29 	92898.0	185.0	15479.0	2955.0	33692.0	17793.0	15301.0	6293.0	649.0	362.0	251.0	189.0
30–34 	90440.0	173.0	15681.0	2012.0	36108.0	17317.0	14215.0	3949.0	526.0	290.0	214.0	169.0
35–39 	96481.0	168.0	17562.0	1647.0	37004.0	18295.0	17305.0	3492.0	535.0	283.0	222.0	190.0
40–44 	116465.0	167.0	19096.0	1516.0	42421.0	23062.0	24229.0	4812.0	648.0	306.0	217.0	208.0
45–49 	107431.0	171.0	16824.0	1158.0	37338.0	21636.0	22123.0	6716.0	1025.0	261.0	176.0	179.0
50–54 	94184.0	155.0	15021.0	920.0	31088.0	17407.0	18131.0	9362.0	1682.0	250.0	170.0	168.0
55–59 	47803.0	90.0	7872.0	518.0	13400.0	7493.0	7379.0	7466.0	3309.0	195.0	132.0	81.0
60–64 	78841.0	113.0	8821.0	537.0	16987.0	9089.0	9801.0	18733.0	14159.0	504.0	270.0	97.0
65–69 	66479.0	91.0	6136.0	364.0	11438.0	5381.0	5136.0	14126.0	22559.0	1154.0	551.0	94.0
70 и более	156111.0	120.0	8331.0	1011.0	15350.0	6787.0	7299.0	26764.0	78672.0	11594.0	5942.0	183.0
Возраст не указан	120.0	-	2.0	1.0	4.0	-	6.0	2.0	4.0	10.0	10.0	91.0
Из общей численности – население в возрасте:												
трудоспособном	803692.0	1140.0	112516.0	21709.0	261415.0	143424.0	172757.0	78009.0	8595.0	2639.0	1902.0	1488.0
старше трудоспособного	328041.0	363.0	27580.0	2185.0	51751.0	24317.0	26701.0	64052.0	117321.0	13356.0	6840.0	415.0
16-29 лет	277498.0	255.0	24752.0	14211.0	72032.0	41274.0	73840.0	46641.0	2801.0	1158.0	848.0	534.0
Мужчины в возрасте 15 лет и более	515304.0	850.0	62283.0	10296.0	129072.0	97618.0	96794.0	74958.0	39634.0	2860.0	1605.0	939.0
в том числе в возрасте, лет:												
15–17	36132.0	-	-	-	263.0	791.0	7080.0	25623.0	2116.0	149.0	127.0	110.0
18–19 	19531.0	-	-	663.0	2767.0	2792.0	9832.0	3107.0	224.0	115.0	96.0	31.0
20–24 	46794.0	38.0	3730.0	3828.0	13571.0	10191.0	10314.0	4347.0	476.0	209.0	148.0	90.0
25–29 	46131.0	105.0	6568.0	1260.0	14460.0	10408.0	8521.0	4095.0	418.0	199.0	131.0	97.0
30–34 	44950.0	89.0	6375.0	949.0	15513.0	10328.0	8545.0	2565.0	337.0	157.0	111.0	92.0
35–39 	47929.0	76.0	7480.0	778.0	15654.0	10813.0	10266.0	2312.0	319.0	140.0	101.0	91.0
40–44 	57586.0	82.0	8564.0	748.0	17295.0	13754.0	13323.0	3124.0	427.0	168.0	109.0	101.0
45–49 	51996.0	92.0	7712.0	618.0	15165.0	12599.0	11048.0	3899.0	633.0	144.0	89.0	86.0
50–54 	43930.0	102.0	7273.0	485.0	12365.0	10045.0	8039.0	4560.0	867.0	119.0	68.0	75.0
55–59 	21193.0	51.0	3580.0	245.0	5424.0	4433.0	2914.0	3037.0	1378.0	91.0	55.0	40.0
60–64 	31565.0	77.0	4380.0	282.0	6554.0	5214.0	3187.0	6301.0	5330.0	200.0	106.0	40.0
65–69 	24943.0	63.0	3032.0	175.0	4504.0	3113.0	1777.0	4682.0	7331.0	224.0	116.0	42.0
70 и более	42624.0	75.0	3589.0	265.0	5537.0	3137.0	1948.0	7306.0	19778.0	945.0	348.0	44.0
Возраст не указан	59.0	-	2.0	-	-	-	1.0	1.0	2.0	4.0	4.0	49.0
Из общей численности – мужчины в возрасте:												
трудоспособном	403660.0	635.0	51282.0	9574.0	112477.0	86081.0	89882.0	45896.0	5636.0	1442.0	992.0	755.0
старше трудоспособного	99132.0	215.0	11001.0	722.0	16595.0	11464.0	6912.0	18289.0	32439.0	1369.0	570.0	126.0
16-29 лет	136076.0	143.0	10298.0	5751.0	31061.0	24109.0	35747.0	26399.0	1675.0	623.0	459.0	270.0
Женщины в возрасте 15 лет и более	640882.0	653.0	77813.0	13598.0	184094.0	70242.0	102665.0	88338.0	89184.0	13231.0	7217.0	1064.0
в том числе в возрасте, лет:												
15–17	34925.0	-	-	-	222.0	422.0	8522.0	23669.0	1839.0	143.0	112.0	108.0
18–19 	22301.0	-	-	1093.0	3531.0	2218.0	12891.0	2340.0	114.0	81.0	59.0	33.0
20–24 	49370.0	32.0	5543.0	5672.0	17986.0	7186.0	9901.0	2497.0	285.0	195.0	135.0	73.0
25–29	46767.0	80.0	8911.0	1695.0	19232.0	7385.0	6780.0	2198.0	231.0	163.0	120.0	92.0
30–34 	45490.0	84.0	9306.0	1063.0	20595.0	6989.0	5670.0	1384.0	189.0	133.0	103.0	77.0
35–39 	48552.0	92.0	10082.0	869.0	21350.0	7482.0	7039.0	1180.0	216.0	143.0	121.0	99.0
40–44 	58879.0	85.0	10532.0	768.0	25126.0	9308.0	10906.0	1688.0	221.0	138.0	108.0	107.0
45–49 	55435.0	79.0	9112.0	540.0	22173.0	9037.0	11075.0	2817.0	392.0	117.0	87.0	93.0
50–54 	50254.0	53.0	7748.0	435.0	18723.0	7362.0	10092.0	4802.0	815.0	131.0	102.0	93.0
55–59 	26610.0	39.0	4292.0	273.0	7976.0	3060.0	4465.0	4429.0	1931.0	104.0	77.0	41.0
60–64 	47276.0	36.0	4441.0	255.0	10433.0	3875.0	6614.0	12432.0	8829.0	304.0	164.0	57.0
65–69 	41536.0	28.0	3104.0	189.0	6934.0	2268.0	3359.0	9444.0	15228.0	930.0	435.0	52.0
70 и более	113487.0	45.0	4742.0	746.0	9813.0	3650.0	5351.0	19458.0	58894.0	10649.0	5594.0	139.0
Возраст не указан	61.0	-	-	1.0	4.0	-	5.0	1.0	2.0	6.0	6.0	42.0
Из общей численности – женщины в возрасте:												
трудоспособном	400032.0	505.0	61234.0	12135.0	148938.0	57343.0	82875.0	32113.0	2959.0	1197.0	910.0	733.0
старше трудоспособного	228909.0	148.0	16579.0	1463.0	35156.0	12853.0	19789.0	45763.0	84882.0	11987.0	6270.0	289.0
16-29 лет	141422.0	112.0	14454.0	8460.0	40971.0	17165.0	38093.0	20242.0	1126.0	535.0	389.0	264.0
Городское население в возрасте 15 лет и более	793765.0	1216.0	118728.0	19357.0	244501.0	108880.0	141527.0	99622.0	52309.0	5893.0	3215.0	1732.0
в том числе в возрасте, лет:												
15–17	50843.0	-	-	-	381.0	906.0	11899.0	34887.0	2438.0	173.0	138.0	159.0
18–19 	31633.0	-	-	1498.0	4803.0	3486.0	17842.0	3672.0	167.0	112.0	85.0	53.0
20–24 	70760.0	57.0	8031.0	7589.0	24622.0	11945.0	14371.0	3425.0	361.0	208.0	149.0	151.0
25–29 	67945.0	149.0	13544.0	2518.0	26508.0	11713.0	9756.0	3123.0	276.0	184.0	123.0	174.0
30–34 	63935.0	144.0	13249.0	1686.0	27209.0	10666.0	8683.0	1752.0	242.0	144.0	100.0	160.0
35–39 	67146.0	125.0	14289.0	1346.0	27706.0	11005.0	10627.0	1524.0	234.0	116.0	88.0	174.0
40–44 	82344.0	129.0	15965.0	1243.0	32311.0	14065.0	15883.0	2157.0	277.0	132.0	91.0	182.0
45–49 	77933.0	146.0	14196.0	913.0	28936.0	13829.0	15845.0	3371.0	434.0	107.0	73.0	156.0
50–54 	69346.0	126.0	12708.0	754.0	24772.0	11477.0	13572.0	5010.0	675.0	102.0	69.0	150.0
55–59 	33996.0	74.0	6645.0	414.0	10990.0	5061.0	5558.0	3955.0	1152.0	71.0	46.0	76.0
60–64 	51695.0	89.0	7617.0	417.0	14142.0	6092.0	7481.0	10381.0	5217.0	169.0	92.0	90.0
65–69 	40096.0	76.0	5350.0	282.0	9545.0	3679.0	3968.0	8426.0	8347.0	342.0	152.0	81.0
70 и более	86093.0	101.0	7134.0	697.0	12576.0	4956.0	6042.0	17939.0	32489.0	4033.0	2009.0	126.0
Возраст не указан	84.0	-	1.0	1.0	2.0	-	3.0	-	2.0	10.0	10.0	65.0
Из общей численности – население в возрасте:												
трудоспособном	579682.0	919.0	95026.0	17752.0	201589.0	91811.0	120646.0	45575.0	3796.0	1242.0	883.0	1326.0
старше трудоспособного	197005.0	297.0	23702.0	1605.0	42912.0	16970.0	20880.0	39018.0	46700.0	4587.0	2280.0	334.0
16-29 лет	204103.0	206.0	21575.0	11605.0	56314.0	27951.0	53867.0	30078.0	1429.0	613.0	443.0	465.0
Мужчины в возрасте 15 лет и более	352088.0	683.0	52516.0	8345.0	100493.0	61091.0	66490.0	44810.0	15758.0	1095.0	628.0	807.0
в том числе в возрасте, лет:												
