2.5. ЗАНЯТОЕ НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ И ПОЛУ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 									
(на 1000 занятых в возрасте 15 лет и более)									
									
	Имеющие образование								Не имеющие начального общего образования
1989.0	...	164.0	17.0	307.0	121.0	197.0	120.0	61.0	13.0
2002.0	4.0	283.0	36.0	400.0	98.0	136.0	38.0	5.0	-
Городское население									
1989.0	...	188.0	18.0	253.0	158.0	213.0	108.0	54.0	8.0
2002.0	5.0	274.0	37.0	351.0	115.0	161.0	50.0	7.0	-
Мужчины									
1989.0	...	183.0	18.0	194.0	193.0	232.0	114.0	59.0	7.0
2002.0	5.0	235.0	37.0	311.0	139.0	194.0	69.0	10.0	-
Женщины									
1989.0	...	193.0	18.0	318.0	120.0	193.0	101.0	48.0	9.0
2002.0	5.0	314.0	37.0	394.0	90.0	127.0	29.0	4.0	-
Сельское население									
1989.0	...	88.0	12.0	194.0	185.0	229.0	164.0	105.0	23.0
2002.0	1.0	177.0	26.0	326.0	173.0	195.0	86.0	15.0	1.0
Мужчины									
1989.0	...	74.0	10.0	119.0	237.0	248.0	169.0	118.0	25.0
2002.0	1.0	140.0	20.0	245.0	228.0	230.0	113.0	22.0	1.0
Женщины									
1989.0	...	107.0	13.0	287.0	121.0	206.0	158.0	87.0	21.0
2002.0	1.0	217.0	32.0	412.0	114.0	159.0	58.0	7.0	-
Республика Тыва									
Городское и сельское население									
1989.0	...	102.0	14.0	229.0	109.0	258.0	178.0	95.0	15.0
2002.0	2.0	215.0	26.0	401.0	112.0	174.0	59.0	11.0	-
Мужчины									
1989.0	...	85.0	12.0	169.0	149.0	253.0	207.0	110.0	15.0
2002.0	2.0	165.0	24.0	343.0	153.0	207.0	89.0	17.0	-
Женщины									
1989.0	...	121.0	16.0	294.0	67.0	263.0	147.0	78.0	14.0
2002.0	2.0	255.0	29.0	447.0	80.0	148.0	34.0	5.0	-
Городское население									
1989.0	...	139.0	16.0	281.0	100.0	230.0	160.0	66.0	8.0
2002.0	3.0	246.0	30.0	417.0	100.0	147.0	49.0	8.0	-
Мужчины									
1989.0	...	120.0	15.0	222.0	126.0	238.0	191.0	80.0	8.0
2002.0	3.0	193.0	29.0	374.0	133.0	181.0	75.0	12.0	-
Женщины									
1989.0	...	158.0	17.0	343.0	72.0	222.0	127.0	52.0	9.0
2002.0	3.0	291.0	32.0	453.0	71.0	118.0	28.0	4.0	-
Сельское население									
1989.0	...	65.0	11.0	177.0	119.0	286.0	197.0	124.0	21.0
2002.0	1.0	162.0	20.0	373.0	135.0	220.0	73.0	15.0	1.0
Мужчины									
1989.0	...	48.0	9.0	115.0	172.0	269.0	224.0	141.0	22.0
2002.0	-	109.0	14.0	284.0	192.0	255.0	118.0	27.0	1.0
Женщины									
1989.0	...	84.0	14.0	243.0	62.0	304.0	169.0	105.0	19.0
2002.0	1.0	199.0	24.0	436.0	94.0	196.0	43.0	7.0	-
Республика Хакасия									
Городское и сельское население									
1989.0	...	105.0	12.0	247.0	149.0	227.0	159.0	86.0	15.0
2002.0	2.0	197.0	25.0	383.0	126.0	181.0	75.0	11.0	-
Мужчины									
1989.0	...	89.0	12.0	191.0	188.0	240.0	165.0	100.0	15.0
2002.0	2.0	160.0	25.0	343.0	152.0	205.0	97.0	15.0	1.0
Женщины									
1989.0	...	125.0	12.0	312.0	102.0	212.0	153.0	70.0	14.0
2002.0	2.0	235.0	26.0	424.0	99.0	155.0	53.0	6.0	-
Городское население									
1989.0	...	117.0	13.0	264.0	146.0	232.0	148.0	69.0	11.0
2002.0	3.0	216.0	28.0	399.0	111.0	173.0	62.0	8.0	-
Мужчины									
1989.0	...	100.0	13.0	207.0	184.0	251.0	156.0	79.0	10.0
2002.0	3.0	179.0	28.0	367.0	132.0	200.0	80.0	11.0	-
Женщины									
1989.0	...	136.0	13.0	329.0	103.0	211.0	138.0	58.0	12.0
2002.0	3.0	253.0	28.0	432.0	89.0	147.0	43.0	5.0	-
Сельское население									
1989.0	...	70.0	9.0	196.0	156.0	212.0	193.0	138.0	26.0
2002.0	1.0	134.0	15.0	328.0	175.0	206.0	120.0	20.0	1.0
Мужчины									
1989.0	...	55.0	9.0	145.0	201.0	207.0	190.0	163.0	30.0
2002.0	1.0	99.0	13.0	267.0	213.0	226.0	151.0	29.0	1.0
Женщины									
1989.0	...	88.0	10.0	259.0	99.0	217.0	197.0	108.0	22.0
2002.0	1.0	172.0	17.0	396.0	133.0	183.0	88.0	10.0	-
Алтайский край									
Городское и сельское население									
1989.0	...	113.0	11.0	240.0	186.0	199.0	139.0	96.0	16.0
2002.0	3.0	188.0	21.0	350.0	194.0	160.0	69.0	14.0	1.0
Мужчины									
1989.0	...	100.0	11.0	178.0	229.0	209.0	138.0	117.0	18.0
2002.0	3.0	156.0	20.0	296.0	235.0	182.0	86.0	21.0	1.0
Женщины									
1989.0	...	128.0	11.0	309.0	138.0	189.0	140.0	72.0	13.0
2002.0	3.0	223.0	23.0	411.0	149.0	135.0	49.0	7.0	-
Городское население									
1989.0	...	140.0	13.0	267.0	170.0	201.0	133.0	67.0	9.0
2002.0	4.0	238.0	28.0	376.0	153.0	142.0	50.0	8.0	1.0
Мужчины									
1989.0	...	131.0	13.0	207.0	208.0	212.0	139.0	81.0	9.0
2002.0	4.0	210.0	28.0	340.0	182.0	161.0	64.0	11.0	-
Женщины									
1989.0	...	149.0	13.0	329.0	131.0	190.0	126.0	53.0	9.0
2002.0	4.0	268.0	29.0	414.0	124.0	122.0	34.0	5.0	-
Сельское население									
1989.0	...	72.0	8.0	197.0	211.0	197.0	149.0	140.0	26.0
2002.0	1.0	120.0	12.0	316.0	248.0	184.0	94.0	24.0	1.0
Мужчины									
1989.0	...	57.0	7.0	137.0	259.0	204.0	137.0	168.0	31.0
2002.0	1.0	91.0	10.0	242.0	299.0	209.0	113.0	34.0	1.0
Женщины									
1989.0	...	90.0	9.0	274.0	151.0	187.0	164.0	105.0	20.0
2002.0	1.0	156.0	15.0	406.0	185.0	154.0	72.0	11.0	-
Красноярский край									
Городское и сельское население									
1989.0	...	127.0	15.0	250.0	146.0	223.0	148.0	78.0	12.0
2002.0	3.0	208.0	30.0	355.0	142.0	176.0	73.0	12.0	-
Мужчины									
1989.0	...	115.0	15.0	192.0	184.0	236.0	154.0	91.0	12.0
2002.0	3.0	179.0	30.0	309.0	174.0	197.0	91.0	16.0	1.0
Женщины									
1989.0	...	140.0	14.0	316.0	102.0	209.0	141.0	65.0	12.0
2002.0	3.0	238.0	31.0	404.0	108.0	153.0	55.0	8.0	-
Городское население									
1989.0	...	149.0	17.0	271.0	138.0	226.0	132.0	58.0	8.0
2002.0	4.0	234.0	34.0	368.0	125.0	169.0	57.0	8.0	-
Мужчины									
1989.0	...	140.0	18.0	215.0	172.0	240.0	140.0	67.0	7.0
2002.0	4.0	206.0	34.0	331.0	151.0	191.0	71.0	11.0	-
Женщины									
1989.0	...	158.0	15.0	330.0	102.0	211.0	124.0	50.0	9.0
2002.0	4.0	262.0	34.0	407.0	100.0	144.0	42.0	6.0	-
Сельское население									
1989.0	...	61.0	9.0	188.0	169.0	216.0	196.0	138.0	23.0
2002.0	1.0	101.0	14.0	299.0	212.0	204.0	140.0	28.0	1.0
Мужчины									
1989.0	...	51.0	8.0	134.0	215.0	225.0	191.0	152.0	24.0
2002.0	1.0	78.0	12.0	226.0	266.0	215.0	163.0	38.0	1.0
Женщины									
1989.0	...	76.0	10.0	266.0	103.0	204.0	202.0	117.0	22.0
2002.0	1.0	128.0	16.0	387.0	147.0	193.0	112.0	15.0	1.0
Таймырский (Долгано-Ненецкий) автономный округ									
Городское и сельское население									
1989.0	...	126.0	14.0	283.0	153.0	280.0	98.0	39.0	7.0
2002.0	2.0	180.0	28.0	343.0	146.0	209.0	71.0	15.0	1.0
Мужчины									
1989.0	...	118.0	14.0	225.0	199.0	295.0	104.0	39.0	6.0
2002.0	2.0	150.0	24.0	302.0	179.0	230.0	85.0	22.0	1.0
Женщины									
1989.0	...	135.0	13.0	351.0	100.0	263.0	91.0	38.0	9.0
2002.0	1.0	210.0	31.0	383.0	115.0	188.0	57.0	9.0	1.0
Городское население									
1989.0	...	133.0	14.0	293.0	162.0	286.0	78.0	30.0	4.0
2002.0	2.0	203.0	32.0	371.0	152.0	194.0	35.0	4.0	-
Мужчины									
1989.0	...	125.0	15.0	231.0	209.0	306.0	81.0	29.0	4.0
2002.0	3.0	168.0	28.0	338.0	191.0	218.0	41.0	5.0	-
Женщины									
1989.0	...	143.0	13.0	362.0	108.0	264.0	76.0	30.0	4.0
2002.0	2.0	235.0	36.0	403.0	115.0	170.0	29.0	4.0	-
Сельское население									
1989.0	...	110.0	12.0	264.0	135.0	267.0	139.0	59.0	14.0
2002.0	1.0	127.0	17.0	276.0	134.0	246.0	156.0	41.0	2.0
Мужчины									
1989.0	...	104.0	12.0	212.0	177.0	273.0	150.0	61.0	11.0
2002.0	1.0	108.0	15.0	222.0	153.0	256.0	182.0	61.0	2.0
Женщины									
1989.0	...	117.0	13.0	329.0	81.0	260.0	125.0	57.0	18.0
2002.0	1.0	147.0	19.0	333.0	114.0	235.0	128.0	21.0	2.0
Эвенкийский автономный округ									
Городское и сельское население									
1989.0	...	131.0	17.0	298.0	146.0	245.0	112.0	43.0	8.0
2002.0	3.0	156.0	30.0	415.0	124.0	189.0	71.0	12.0	-
Мужчины									
1989.0	...	114.0	17.0	237.0	189.0	263.0	128.0	45.0	7.0
2002.0	2.0	131.0	25.0	386.0	156.0	204.0	81.0	15.0	-
Женщины									
1989.0	...	154.0	16.0	376.0	91.0	223.0	92.0	40.0	8.0
2002.0	3.0	182.0	36.0	445.0	90.0	174.0	61.0	9.0	-
Городское население									
1989.0	...	172.0	21.0	325.0	134.0	229.0	86.0	29.0	4.0
2002.0	6.0	205.0	48.0	445.0	86.0	165.0	40.0	5.0	-
Мужчины									
1989.0	...	154.0	21.0	265.0	183.0	254.0	94.0	26.0	3.0
2002.0	5.0	176.0	37.0	431.0	117.0	182.0	47.0	5.0	-
Женщины									
1989.0	...	193.0	20.0	398.0	75.0	200.0	76.0	33.0	5.0
2002.0	7.0	234.0	59.0	458.0	56.0	147.0	34.0	5.0	-
Сельское население									
1989.0	...	113.0	15.0	285.0	151.0	253.0	124.0	49.0	10.0
2002.0	1.0	127.0	19.0	397.0	146.0	205.0	89.0	16.0	-
Мужчины									
1989.0	...	96.0	15.0	225.0	191.0	267.0	143.0	53.0	10.0
2002.0	-	105.0	18.0	359.0	178.0	218.0	101.0	21.0	-
Женщины									
1989.0	...	135.0	15.0	365.0	98.0	234.0	100.0	44.0	9.0
2002.0	1.0	150.0	21.0	436.0	112.0	191.0	77.0	12.0	-
Иркутская область									
Городское и сельское население									
1989.0	...	128.0	14.0	244.0	160.0	207.0	162.0	75.0	10.0
2002.0	4.0	212.0	31.0	366.0	133.0	164.0	77.0	12.0	1.0
Мужчины									
1989.0	...	111.0	14.0	187.0	203.0	219.0	170.0	86.0	10.0
2002.0	4.0	178.0	30.0	323.0	163.0	183.0	100.0	18.0	1.0
Женщины									
1989.0	...	146.0	15.0	307.0	112.0	194.0	154.0	61.0	11.0
2002.0	4.0	246.0	32.0	411.0	103.0	143.0	53.0	7.0	1.0
Городское население									
1989.0	...	142.0	16.0	259.0	152.0	213.0	149.0	61.0	8.0
2002.0	4.0	231.0	33.0	381.0	118.0	160.0	63.0	9.0	1.0
Мужчины									
1989.0	...	125.0	16.0	204.0	193.0	227.0	159.0	69.0	7.0
2002.0	4.0	198.0	33.0	347.0	141.0	182.0	82.0	12.0	1.0
Женщины									
1989.0	...	159.0	16.0	317.0	108.0	198.0	140.0	53.0	9.0
2002.0	4.0	264.0	34.0	415.0	94.0	139.0	44.0	6.0	-
Сельское население									
1989.0	...	62.0	8.0	173.0	196.0	181.0	222.0	137.0	21.0
2002.0	1.0	111.0	15.0	289.0	216.0	180.0	154.0	32.0	2.0
Мужчины									
1989.0	...	50.0	7.0	115.0	245.0	184.0	219.0	158.0	22.0
2002.0	1.0	82.0	12.0	209.0	267.0	193.0	188.0	46.0	2.0
Женщины									
1989.0	...	78.0	10.0	249.0	132.0	177.0	226.0	108.0	20.0
2002.0	1.0	147.0	19.0	388.0	154.0	164.0	112.0	14.0	1.0
Усть-Ордынский Бурятский автономный округ									
Городское и сельское население									
1989.0	...	94.0	12.0	167.0	174.0	226.0	196.0	111.0	20.0
2002.0	1.0	168.0	21.0	290.0	186.0	193.0	113.0	26.0	2.0
Мужчины									
1989.0	...	78.0	10.0	105.0	232.0	231.0	192.0	132.0	20.0
2002.0	1.0	129.0	16.0	192.0	254.0	223.0	140.0	42.0	3.0
Женщины									
1989.0	...	114.0	14.0	247.0	100.0	220.0	201.0	85.0	19.0
2002.0	1.0	208.0	25.0	388.0	117.0	163.0	87.0	10.0	1.0
Городское население									
1989.0	...	131.0	16.0	230.0	151.0	225.0	153.0	80.0	14.0
2002.0	-	-	-	-	-	-	-	-	-
Мужчины									
1989.0	...	119.0	16.0	162.0	216.0	227.0	151.0	98.0	11.0
2002.0	-	-	-	-	-	-	-	-	-
Женщины									
1989.0	...	145.0	17.0	302.0	81.0	222.0	155.0	61.0	17.0
2002.0	-	-	-	-	-	-	-	-	-
Сельское население									
1989.0	...	85.0	11.0	152.0	179.0	227.0	206.0	119.0	21.0
2002.0	1.0	168.0	21.0	290.0	186.0	193.0	113.0	26.0	2.0
Мужчины									
1989.0	...	70.0	9.0	92.0	235.0	232.0	201.0	139.0	22.0
2002.0	1.0	129.0	16.0	192.0	254.0	223.0	140.0	42.0	3.0
Женщины									
1989.0	...	106.0	14.0	232.0	105.0	220.0	213.0	91.0	19.0
2002.0	1.0	208.0	25.0	388.0	117.0	163.0	87.0	10.0	1.0
Кемеровская область									
Городское и сельское население									
1989.0	...	108.0	11.0	255.0	202.0	189.0	142.0	81.0	12.0
2002.0	3.0	185.0	25.0	383.0	184.0	147.0	61.0	12.0	-
Мужчины									
1989.0	...	92.0	11.0	203.0	246.0	202.0	144.0	90.0	12.0
2002.0	3.0	152.0	24.0	351.0	215.0	163.0	76.0	16.0	-
Женщины									
1989.0	...	124.0	11.0	312.0	155.0	176.0	140.0	70.0	12.0
2002.0	3.0	218.0	27.0	416.0	152.0	129.0	47.0	8.0	-
Городское население									
1989.0	...	115.0	11.0	265.0	199.0	190.0	138.0	72.0	10.0
2002.0	3.0	196.0	27.0	393.0	176.0	142.0	53.0	10.0	-
Мужчины									
1989.0	...	100.0	11.0	214.0	243.0	202.0	141.0	80.0	9.0
2002.0	3.0	163.0	26.0	367.0	205.0	158.0	65.0	13.0	-
Женщины									
1989.0	...	131.0	11.0	319.0	153.0	176.0	134.0	65.0	11.0
2002.0	3.0	228.0	28.0	420.0	147.0	125.0	41.0	8.0	-
Сельское население									
1989.0	...	50.0	7.0	177.0	226.0	187.0	181.0	146.0	26.0
2002.0	1.0	91.0	13.0	296.0	248.0	186.0	135.0	29.0	1.0
Мужчины									
1989.0	...	39.0	7.0	120.0	269.0	197.0	168.0	169.0	31.0
2002.0	1.0	67.0	10.0	229.0	289.0	207.0	156.0	40.0	1.0
Женщины									
1989.0	...	63.0	8.0	249.0	172.0	175.0	196.0	116.0	21.0
2002.0	1.0	120.0	16.0	380.0	198.0	160.0	108.0	16.0	1.0
Новосибирская область									
Городское и сельское население									
1989.0	...	154.0	14.0	245.0	165.0	178.0	150.0	82.0	12.0
2002.0	5.0	239.0	34.0	341.0	153.0	143.0	71.0	13.0	1.0
Мужчины									
1989.0	...	144.0	14.0	186.0	195.0	191.0	157.0	100.0	13.0
2002.0	6.0	210.0	31.0	302.0	180.0	163.0	88.0	19.0	1.0
Женщины									
1989.0	...	165.0	14.0	307.0	132.0	165.0	143.0	63.0	11.0
2002.0	5.0	271.0	37.0	382.0	125.0	121.0	51.0	8.0	-
Городское население									
1989.0	...	184.0	16.0	264.0	155.0	177.0	136.0	60.0	8.0
2002.0	6.0	278.0	39.0	353.0	131.0	131.0	53.0	9.0	-
Мужчины									
1989.0	...	177.0	17.0	207.0	182.0	191.0	147.0	72.0	7.0
2002.0	7.0	250.0	38.0	324.0	149.0	151.0	69.0	12.0	-
Женщины									
1989.0	...	191.0	14.0	322.0	128.0	163.0	126.0	48.0	8.0
2002.0	5.0	307.0	41.0	383.0	111.0	111.0	36.0	6.0	-
Сельское население									
1989.0	...	55.0	8.0	179.0	196.0	181.0	198.0	156.0	27.0
2002.0	1.0	94.0	16.0	293.0	241.0	185.0	138.0	31.0	1.0
Мужчины									
1989.0	...	45.0	7.0	123.0	232.0	189.0	189.0	184.0	31.0
2002.0	1.0	71.0	11.0	226.0	287.0	201.0	158.0	43.0	2.0
Женщины									
1989.0	...	67.0	10.0	252.0	148.0	170.0	209.0	122.0	22.0
2002.0	1.0	121.0	21.0	377.0	183.0	166.0	114.0	16.0	1.0
Омская область									
Городское и сельское население									
1989.0	...	129.0	13.0	233.0	191.0	205.0	131.0	84.0	14.0
2002.0	3.0	214.0	25.0	362.0	163.0	156.0	64.0	12.0	1.0
Мужчины									
1989.0	...	116.0	13.0	172.0	232.0	216.0	135.0	101.0	15.0
2002.0	3.0	187.0	24.0	311.0	197.0	177.0	82.0	18.0	1.0
Женщины									
1989.0	...	142.0	13.0	299.0	147.0	195.0	126.0	66.0	12.0
2002.0	3.0	244.0	26.0	416.0	128.0	134.0	43.0	6.0	-
Городское население									
1989.0	...	159.0	15.0	258.0	182.0	209.0	111.0	58.0	8.0
2002.0	4.0	255.0	29.0	388.0	133.0	143.0	41.0	7.0	-
Мужчины									
1989.0	...	149.0	16.0	198.0	219.0	223.0	118.0	69.0	8.0
2002.0	4.0	231.0	29.0	349.0	160.0	163.0	54.0	10.0	-
Женщины									
1989.0	...	169.0	14.0	317.0	145.0	195.0	104.0	48.0	8.0
2002.0	4.0	280.0	29.0	427.0	107.0	122.0	27.0	4.0	-
Сельское население									
1989.0	...	54.0	7.0	175.0	214.0	196.0	179.0	147.0	28.0
2002.0	-	97.0	11.0	288.0	248.0	197.0	130.0	28.0	1.0
Мужчины									
1989.0	...	44.0	6.0	116.0	260.0	199.0	173.0	171.0	31.0
2002.0	-	74.0	9.0	214.0	292.0	214.0	156.0	40.0	1.0
Женщины									
1989.0	...	68.0	9.0	249.0	156.0	193.0	186.0	117.0	22.0
2002.0	-	127.0	14.0	381.0	191.0	177.0	98.0	12.0	-
Томская область									
Городское и сельское население									
1989.0	...	154.0	19.0	251.0	172.0	189.0	133.0	71.0	11.0
2002.0	6.0	255.0	43.0	361.0	136.0	133.0	55.0	11.0	-
Мужчины									
1989.0	...	142.0	19.0	192.0	208.0	206.0	140.0	83.0	10.0
2002.0	7.0	224.0	44.0	325.0	164.0	152.0	69.0	15.0	-
Женщины									
1989.0	...	168.0	18.0	320.0	130.0	170.0	126.0	57.0	11.0
2002.0	6.0	289.0	42.0	399.0	107.0	112.0	39.0	6.0	-
Городское население									
1989.0	...	190.0	22.0	263.0	156.0	193.0	114.0	54.0	8.0
2002.0	8.0	298.0	51.0	357.0	110.0	127.0	42.0	7.0	-
Мужчины									
1989.0	...	180.0	24.0	206.0	188.0	213.0	121.0	61.0	7.0
2002.0	9.0	269.0	54.0	330.0	128.0	148.0	53.0	9.0	-
Женщины									
1989.0	...	201.0	21.0	327.0	119.0	171.0	106.0	46.0	9.0
2002.0	7.0	329.0	48.0	384.0	90.0	107.0	30.0	5.0	-
Сельское население									
1989.0	...	65.0	9.0	223.0	212.0	180.0	182.0	112.0	17.0
2002.0	1.0	134.0	21.0	372.0	211.0	148.0	92.0	20.0	1.0
Мужчины									
1989.0	...	53.0	9.0	160.0	254.0	189.0	185.0	132.0	18.0
2002.0	1.0	103.0	19.0	310.0	258.0	165.0	113.0	30.0	1.0
Женщины									
1989.0	...	81.0	9.0	303.0	158.0	168.0	178.0	86.0	17.0
2002.0	2.0	169.0	23.0	444.0	157.0	128.0	68.0	9.0	-
Читинская область									
Городское и сельское население									
1989.0	...	133.0	11.0	236.0	155.0	209.0	160.0	84.0	12.0
2002.0	3.0	180.0	25.0	346.0	133.0	199.0	97.0	16.0	1.0
Мужчины									
1989.0	...	134.0	10.0	170.0	190.0	222.0	164.0	98.0	12.0
2002.0	2.0	148.0	21.0	290.0	163.0	225.0	126.0	24.0	1.0
Женщины									
1989.0	...	133.0	12.0	315.0	113.0	194.0	155.0	66.0	12.0
2002.0	3.0	218.0	29.0	412.0	100.0	168.0	62.0	8.0	-
Городское население									
1989.0	...	156.0	13.0	259.0	148.0	215.0	140.0	61.0	8.0
2002.0	3.0	208.0	29.0	363.0	120.0	191.0	75.0	11.0	-
Мужчины									
1989.0	...	160.0	12.0	196.0	180.0	230.0	146.0	69.0	7.0
2002.0	3.0	174.0	26.0	319.0	143.0	218.0	101.0	15.0	1.0
Женщины									
1989.0	...	152.0	14.0	331.0	111.0	197.0	134.0	52.0	9.0
2002.0	3.0	246.0	33.0	413.0	94.0	159.0	46.0	6.0	-
Сельское население									
1989.0	...	85.0	8.0	188.0	170.0	199.0	201.0	130.0	19.0
2002.0	1.0	111.0	15.0	304.0	167.0	219.0	151.0	31.0	1.0
Мужчины									
1989.0	...	82.0	6.0	121.0	208.0	208.0	200.0	155.0	20.0
2002.0	1.0	86.0	10.0	219.0	209.0	240.0	188.0	46.0	1.0
Женщины									
1989.0	...	88.0	10.0	279.0	118.0	186.0	203.0	98.0	18.0
2002.0	1.0	143.0	20.0	411.0	115.0	192.0	106.0	12.0	-
Агинский Бурятский автономный округ									
Городское и сельское население									
1989.0	...	129.0	13.0	190.0	121.0	289.0	167.0	77.0	14.0
2002.0	2.0	231.0	34.0	278.0	94.0	269.0	81.0	11.0	-
Мужчины									
1989.0	...	115.0	12.0	112.0	145.0	330.0	184.0	89.0	13.0
2002.0	2.0	173.0	29.0	192.0	125.0	347.0	114.0	17.0	1.0
Женщины									
1989.0	...	147.0	14.0	286.0	92.0	240.0	146.0	61.0	14.0
2002.0	1.0	287.0	38.0	362.0	65.0	193.0	49.0	5.0	-
Городское население									
1989.0	...	148.0	13.0	235.0	145.0	229.0	167.0	55.0	8.0
2002.0	3.0	297.0	44.0	311.0	73.0	203.0	62.0	7.0	-
Мужчины									
1989.0	...	142.0	12.0	144.0	172.0	273.0	183.0	67.0	7.0
2002.0	4.0	242.0	39.0	244.0	99.0	279.0	83.0	10.0	-
Женщины									
1989.0	...	156.0	15.0	340.0	114.0	177.0	148.0	41.0	9.0
2002.0	3.0	344.0	48.0	371.0	50.0	137.0	43.0	4.0	-
Сельское население									
1989.0	...	119.0	13.0	166.0	108.0	322.0	167.0	88.0	17.0
2002.0	-	185.0	27.0	256.0	109.0	315.0	93.0	14.0	1.0
Мужчины									
1989.0	...	101.0	12.0	95.0	131.0	359.0	185.0	101.0	16.0
2002.0	-	130.0	23.0	161.0	141.0	390.0	132.0	22.0	1.0
Женщины									
1989.0	...	142.0	13.0	255.0	80.0	276.0	144.0	73.0	17.0
2002.0	-	244.0	32.0	355.0	74.0	236.0	54.0	5.0	-
Дальневосточный федеральный округ									
Городское и сельское население									
1989.0	...	153.0	13.0	266.0	171.0	208.0	130.0	52.0	7.0
2002.0	3.0	219.0	28.0	372.0	143.0	157.0	66.0	10.0	1.0
Мужчины									
1989.0	...	149.0	13.0	218.0	212.0	213.0	132.0	57.0	6.0
2002.0	3.0	191.0	26.0	339.0	171.0	172.0	83.0	13.0	1.0
Женщины									
1989.0	...	157.0	14.0	323.0	121.0	203.0	126.0	47.0	9.0
2002.0	3.0	251.0	30.0	411.0	111.0	141.0	46.0	6.0	-
Городское население									
1989.0	...	166.0	14.0	280.0	162.0	208.0	121.0	43.0	6.0
2002.0	3.0	240.0	31.0	383.0	129.0	150.0	55.0	8.0	-
Мужчины									
1989.0	...	163.0	14.0	235.0	202.0	212.0	123.0	46.0	5.0
2002.0	4.0	211.0	29.0	358.0	154.0	164.0	69.0	10.0	-
Женщины									
1989.0	...	170.0	15.0	332.0	115.0	203.0	118.0	40.0	7.0
2002.0	4.0	272.0	32.0	411.0	101.0	135.0	39.0	5.0	-
Сельское население									
1989.0	...	108.0	9.0	219.0	201.0	210.0	160.0	81.0	12.0
2002.0	1.0	137.0	18.0	330.0	195.0	189.0	109.0	19.0	1.0
Мужчины									
1989.0	...	107.0	8.0	161.0	245.0	214.0	162.0	91.0	12.0
2002.0	1.0	117.0	15.0	270.0	233.0	202.0	134.0	26.0	1.0
Женщины									
1989.0	...	109.0	11.0	292.0	145.0	204.0	157.0	69.0	13.0
2002.0	1.0	163.0	22.0	407.0	147.0	172.0	76.0	10.0	1.0
Республика Саха (Якутия)									
Городское и сельское население									
1989.0	...	134.0	16.0	264.0	176.0	257.0	105.0	39.0	9.0
2002.0	3.0	204.0	32.0	370.0	132.0	202.0	47.0	8.0	1.0
Мужчины									
1989.0	...	118.0	15.0	203.0	216.0	277.0	119.0	43.0	9.0
2002.0	3.0	166.0	29.0	330.0	169.0	229.0	61.0	11.0	1.0
Женщины									
1989.0	...	152.0	16.0	334.0	130.0	236.0	89.0	34.0	9.0
2002.0	3.0	244.0	35.0	411.0	95.0	174.0	32.0	5.0	-
Городское население									
1989.0	...	149.0	17.0	285.0	172.0	240.0	102.0	30.0	5.0
2002.0	4.0	226.0	34.0	383.0	117.0	185.0	44.0	6.0	-
Мужчины									
1989.0	...	136.0	17.0	228.0	212.0	257.0	113.0	33.0	4.0
2002.0	4.0	191.0	32.0	353.0	148.0	208.0	55.0	8.0	-
Женщины									
1989.0	...	164.0	17.0	350.0	127.0	220.0	89.0	28.0	5.0
2002.0	4.0	265.0	35.0	415.0	83.0	159.0	33.0	5.0	-
Сельское население									
1989.0	...	98.0	13.0	213.0	185.0	300.0	112.0	58.0	21.0
2002.0	1.0	149.0	27.0	336.0	171.0	246.0	55.0	13.0	1.0
Мужчины									
1989.0	...	76.0	11.0	143.0	224.0	324.0	132.0	68.0	22.0
2002.0	1.0	101.0	21.0	270.0	222.0	284.0	79.0	19.0	1.0
Женщины									
1989.0	...	123.0	14.0	295.0	139.0	273.0	89.0	48.0	19.0
2002.0	1.0	195.0	33.0	400.0	121.0	210.0	31.0	7.0	1.0
Приморский край									
Городское и сельское население									
1989.0	...	161.0	13.0	260.0	178.0	186.0	136.0	59.0	7.0
2002.0	3.0	228.0	28.0	381.0	140.0	144.0	64.0	10.0	-
Мужчины									
1989.0	...	163.0	12.0	225.0	218.0	180.0	133.0	63.0	6.0
2002.0	3.0	206.0	26.0	356.0	162.0	153.0	79.0	12.0	1.0
Женщины									
1989.0	...	158.0	14.0	301.0	132.0	193.0	141.0	53.0	8.0
2002.0	3.0	255.0	30.0	410.0	114.0	135.0	45.0	6.0	-
Городское население									
1989.0	...	170.0	14.0	274.0	169.0	193.0	126.0	48.0	6.0
2002.0	4.0	246.0	30.0	391.0	125.0	140.0	54.0	8.0	-
Мужчины									
1989.0	...	170.0	13.0	244.0	207.0	187.0	123.0	51.0	5.0
2002.0	4.0	222.0	29.0	374.0	143.0	149.0	67.0	9.0	-
Женщины									
1989.0	...	171.0	15.0	309.0	125.0	199.0	129.0	45.0	7.0
2002.0	4.0	274.0	32.0	411.0	104.0	131.0	37.0	5.0	-
Сельское население									
1989.0	...	124.0	8.0	207.0	214.0	163.0	175.0	98.0	11.0
2002.0	2.0	145.0	16.0	333.0	209.0	165.0	110.0	19.0	-
Мужчины									
1989.0	...	137.0	7.0	160.0	256.0	155.0	167.0	107.0	11.0
2002.0	2.0	136.0	13.0	279.0	239.0	172.0	132.0	25.0	1.0
Женщины									
1989.0	...	105.0	10.0	270.0	158.0	172.0	186.0	86.0	13.0
2002.0	2.0	158.0	19.0	405.0	168.0	156.0	81.0	10.0	-
