3. ЖЕНЩИНЫ, ЗАНЯТЫЕ В ЭКОНОМИКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
45 – 49	21179.0	20917.0	570.0	3974.0	11894.0	3343.0	615.0	324.0	111.0	86.0	43195.0	2065.0	262.0
50 – 54	15891.0	15667.0	492.0	3509.0	8462.0	2529.0	447.0	118.0	37.0	73.0	31231.0	1993.0	224.0
55 – 59	2892.0	2844.0	69.0	772.0	1575.0	335.0	53.0	20.0	12.0	8.0	5367.0	1887.0	48.0
60 – 64	1182.0	1174.0	66.0	324.0	568.0	154.0	42.0	12.0	8.0	-	2198.0	1872.0	8.0
65 – 69	429.0	419.0	24.0	101.0	183.0	82.0	14.0	10.0	-	5.0	859.0	2050.0	10.0
70 и более	248.0	237.0	17.0	44.0	88.0	61.0	17.0	5.0	5.0	-	526.0	2219.0	11.0
Ивановская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	252809.0	246988.0	40750.0	99509.0	91448.0	11859.0	1852.0	608.0	269.0	693.0	335348.0	1358.0	5821.0
в том числе в возрасте, лет:													
15 – 17	1044.0	909.0	881.0	17.0	11.0	-	-	-	-	-	39.0	43.0	135.0
18 – 19	5276.0	4789.0	4474.0	303.0	12.0	-	-	-	-	-	327.0	68.0	487.0
20 – 24	24788.0	23155.0	15326.0	7185.0	532.0	42.0	12.0	-	29.0	29.0	8800.0	380.0	1633.0
25 – 29	29952.0	29022.0	7820.0	17713.0	3152.0	142.0	74.0	-	20.0	101.0	25672.0	885.0	930.0
30 – 34	29711.0	29138.0	3135.0	17255.0	7852.0	674.0	90.0	32.0	12.0	88.0	36261.0	1244.0	573.0
35 – 39	32616.0	32167.0	1964.0	14263.0	14137.0	1439.0	220.0	20.0	28.0	96.0	48714.0	1514.0	449.0
40 – 44	40374.0	39855.0	1957.0	13140.0	20966.0	2959.0	528.0	127.0	45.0	133.0	67949.0	1705.0	519.0
45 – 49	40952.0	40491.0	2211.0	12755.0	21272.0	3339.0	496.0	229.0	85.0	104.0	69783.0	1723.0	461.0
50 – 54	32766.0	32271.0	1843.0	11034.0	16429.0	2357.0	328.0	154.0	31.0	95.0	53948.0	1672.0	495.0
55 – 59	8729.0	8646.0	596.0	3352.0	4088.0	503.0	46.0	19.0	15.0	27.0	13606.0	1574.0	83.0
60 – 64	4573.0	4537.0	359.0	1742.0	2120.0	233.0	43.0	16.0	4.0	20.0	7117.0	1569.0	36.0
65 – 69	1489.0	1474.0	134.0	538.0	680.0	104.0	11.0	7.0	-	-	2289.0	1553.0	15.0
70 и более	539.0	534.0	50.0	212.0	197.0	67.0	4.0	4.0	-	-	843.0	1579.0	5.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	216260.0	211098.0	36226.0	89575.0	74947.0	8053.0	1124.0	391.0	191.0	591.0	275757.0	1306.0	5162.0
в том числе в возрасте, лет:													
15 – 17	867.0	753.0	725.0	17.0	11.0	-	-	-	-	-	39.0	52.0	114.0
18 – 19	4445.0	4027.0	3790.0	225.0	12.0	-	-	-	-	-	249.0	62.0	418.0
20 – 24	21329.0	19910.0	13421.0	6028.0	370.0	25.0	12.0	-	29.0	25.0	7240.0	364.0	1419.0
25 – 29	26322.0	25477.0	7149.0	15689.0	2396.0	99.0	44.0	-	12.0	88.0	21726.0	853.0	845.0
30 – 34	25735.0	25223.0	2856.0	15563.0	6220.0	423.0	53.0	12.0	12.0	84.0	30276.0	1200.0	512.0
35 – 39	27407.0	26982.0	1772.0	12860.0	11240.0	882.0	120.0	8.0	20.0	80.0	39226.0	1454.0	425.0
40 – 44	33514.0	33050.0	1776.0	11976.0	16823.0	1967.0	292.0	76.0	28.0	112.0	54067.0	1636.0	464.0
45 – 49	34590.0	34174.0	1987.0	11626.0	17686.0	2283.0	300.0	148.0	52.0	92.0	56831.0	1663.0	416.0
50 – 54	28284.0	27866.0	1689.0	10123.0	13911.0	1701.0	227.0	109.0	27.0	79.0	45268.0	1624.0	418.0
55 – 59	7820.0	7745.0	552.0	3147.0	3625.0	358.0	26.0	11.0	7.0	19.0	11816.0	1526.0	75.0
60 – 64	4127.0	4091.0	340.0	1621.0	1881.0	178.0	39.0	16.0	4.0	12.0	6265.0	1531.0	36.0
65 – 69	1328.0	1313.0	119.0	504.0	590.0	82.0	11.0	7.0	-	-	2009.0	1530.0	15.0
70 и более	492.0	487.0	50.0	196.0	182.0	55.0	-	4.0	-	-	745.0	1530.0	5.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	36549.0	35890.0	4524.0	9934.0	16501.0	3806.0	728.0	217.0	78.0	102.0	59591.0	1660.0	659.0
в том числе в возрасте, лет:													
15 – 17	177.0	156.0	156.0	-	-	-	-	-	-	-	0.0	0.0	21.0
18 – 19	831.0	762.0	684.0	78.0	-	-	-	-	-	-	78.0	102.0	69.0
20 – 24	3459.0	3245.0	1905.0	1157.0	162.0	17.0	-	-	-	4.0	1560.0	481.0	214.0
25 – 29	3630.0	3545.0	671.0	2024.0	756.0	43.0	30.0	-	8.0	13.0	3946.0	1113.0	85.0
30 – 34	3976.0	3915.0	279.0	1692.0	1632.0	251.0	37.0	20.0	-	4.0	5985.0	1529.0	61.0
35 – 39	5209.0	5185.0	192.0	1403.0	2897.0	557.0	100.0	12.0	8.0	16.0	9488.0	1830.0	24.0
40 – 44	6860.0	6805.0	181.0	1164.0	4143.0	992.0	236.0	51.0	17.0	21.0	13882.0	2040.0	55.0
45 – 49	6362.0	6317.0	224.0	1129.0	3586.0	1056.0	196.0	81.0	33.0	12.0	12952.0	2050.0	45.0
50 – 54	4482.0	4405.0	154.0	911.0	2518.0	656.0	101.0	45.0	4.0	16.0	8680.0	1970.0	77.0
55 – 59	909.0	901.0	44.0	205.0	463.0	145.0	20.0	8.0	8.0	8.0	1790.0	1987.0	8.0
60 – 64	446.0	446.0	19.0	121.0	239.0	55.0	4.0	-	-	8.0	852.0	1910.0	-
65 – 69	161.0	161.0	15.0	34.0	90.0	22.0	-	-	-	-	280.0	1739.0	-
70 и более	47.0	47.0	-	16.0	15.0	12.0	4.0	-	-	-	98.0	2085.0	-
Калужская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	236460.0	231749.0	38514.0	89984.0	87021.0	12484.0	2096.0	753.0	262.0	635.0	320237.0	1382.0	4711.0
в том числе в возрасте, лет:													
15 – 17	890.0	819.0	793.0	26.0	-	-	-	-	-	-	26.0	32.0	71.0
18 – 19	4455.0	4097.0	3871.0	205.0	21.0	-	-	-	-	-	247.0	60.0	358.0
20 – 24	22155.0	21047.0	14447.0	5962.0	558.0	52.0	16.0	-	12.0	-	7370.0	350.0	1108.0
25 – 29	25338.0	24574.0	7282.0	13765.0	3136.0	247.0	77.0	8.0	-	59.0	21592.0	879.0	764.0
30 – 34	26356.0	25876.0	3062.0	14352.0	7483.0	757.0	103.0	37.0	16.0	66.0	32789.0	1267.0	480.0
35 – 39	30626.0	30254.0	2122.0	13070.0	12945.0	1659.0	285.0	50.0	45.0	78.0	46217.0	1528.0	372.0
40 – 44	40147.0	39676.0	2251.0	13633.0	19803.0	3012.0	578.0	175.0	63.0	161.0	67099.0	1691.0	471.0
45 – 49	37415.0	37003.0	1877.0	11656.0	19369.0	3115.0	526.0	278.0	49.0	133.0	64650.0	1747.0	412.0
50 – 54	30184.0	29776.0	1560.0	10420.0	14780.0	2365.0	362.0	126.0	69.0	94.0	50290.0	1689.0	408.0
55 – 59	9550.0	9403.0	677.0	3493.0	4478.0	650.0	44.0	33.0	4.0	24.0	14944.0	1589.0	147.0
60 – 64	6212.0	6145.0	381.0	2320.0	2984.0	371.0	41.0	24.0	4.0	20.0	9869.0	1606.0	67.0
65 – 69	2265.0	2232.0	141.0	853.0	1033.0	165.0	26.0	14.0	-	-	3588.0	1608.0	33.0
70 и более	867.0	847.0	50.0	229.0	431.0	91.0	38.0	8.0	-	-	1556.0	1837.0	20.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	191546.0	187518.0	32436.0	77529.0	68264.0	7556.0	917.0	279.0	96.0	441.0	245877.0	1311.0	4028.0
в том числе в возрасте, лет:													
15 – 17	625.0	584.0	568.0	16.0	-	-	-	-	-	-	16.0	27.0	41.0
18 – 19	3469.0	3185.0	3047.0	130.0	8.0	-	-	-	-	-	146.0	46.0	284.0
20 – 24	17787.0	16871.0	11927.0	4605.0	302.0	17.0	8.0	-	12.0	-	5364.0	318.0	916.0
25 – 29	20469.0	19826.0	6255.0	11292.0	2074.0	135.0	21.0	8.0	-	41.0	16284.0	821.0	643.0
30 – 34	20913.0	20458.0	2665.0	12171.0	5146.0	364.0	38.0	8.0	8.0	58.0	24242.0	1185.0	455.0
35 – 39	24305.0	23979.0	1875.0	11358.0	9621.0	905.0	122.0	16.0	20.0	62.0	34499.0	1439.0	326.0
40 – 44	32217.0	31822.0	2006.0	11940.0	15618.0	1827.0	252.0	57.0	16.0	106.0	50886.0	1599.0	395.0
45 – 49	30518.0	30163.0	1615.0	10314.0	15869.0	1970.0	222.0	93.0	12.0	68.0	49983.0	1657.0	355.0
50 – 54	24971.0	24596.0	1361.0	9327.0	12082.0	1504.0	163.0	61.0	20.0	78.0	39683.0	1613.0	375.0
55 – 59	8232.0	8102.0	623.0	3257.0	3749.0	414.0	31.0	16.0	4.0	8.0	12281.0	1516.0	130.0
60 – 64	5355.0	5296.0	339.0	2129.0	2539.0	229.0	24.0	12.0	4.0	20.0	8234.0	1555.0	59.0
65 – 69	1951.0	1918.0	122.0	782.0	885.0	122.0	7.0	-	-	-	2946.0	1536.0	33.0
70 и более	734.0	718.0	33.0	208.0	371.0	69.0	29.0	8.0	-	-	1313.0	1829.0	16.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	44914.0	44231.0	6078.0	12455.0	18757.0	4928.0	1179.0	474.0	166.0	194.0	74360.0	1681.0	683.0
в том числе в возрасте, лет:													
15 – 17	265.0	235.0	225.0	10.0	-	-	-	-	-	-	10.0	43.0	30.0
18 – 19	986.0	912.0	824.0	75.0	13.0	-	-	-	-	-	101.0	111.0	74.0
20 – 24	4368.0	4176.0	2520.0	1357.0	256.0	35.0	8.0	-	-	-	2006.0	480.0	192.0
25 – 29	4869.0	4748.0	1027.0	2473.0	1062.0	112.0	56.0	-	-	18.0	5308.0	1118.0	121.0
30 – 34	5443.0	5418.0	397.0	2181.0	2337.0	393.0	65.0	29.0	8.0	8.0	8547.0	1578.0	25.0
35 – 39	6321.0	6275.0	247.0	1712.0	3324.0	754.0	163.0	34.0	25.0	16.0	11718.0	1867.0	46.0
40 – 44	7930.0	7854.0	245.0	1693.0	4185.0	1185.0	326.0	118.0	47.0	55.0	16213.0	2064.0	76.0
45 – 49	6897.0	6840.0	262.0	1342.0	3500.0	1145.0	304.0	185.0	37.0	65.0	14667.0	2144.0	57.0
50 – 54	5213.0	5180.0	199.0	1093.0	2698.0	861.0	199.0	65.0	49.0	16.0	10607.0	2048.0	33.0
55 – 59	1318.0	1301.0	54.0	236.0	729.0	236.0	13.0	17.0	-	16.0	2663.0	2047.0	17.0
60 – 64	857.0	849.0	42.0	191.0	445.0	142.0	17.0	12.0	-	-	1635.0	1926.0	8.0
65 – 69	314.0	314.0	19.0	71.0	148.0	43.0	19.0	14.0	-	-	642.0	2045.0	-
70 и более	133.0	129.0	17.0	21.0	60.0	22.0	9.0	-	-	-	243.0	1884.0	4.0
Костромская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	160303.0	157693.0	25245.0	55075.0	64174.0	10394.0	1604.0	592.0	235.0	374.0	228237.0	1447.0	2610.0
в том числе в возрасте, лет:													
15 – 17	445.0	430.0	415.0	15.0	-	-	-	-	-	-	15.0	35.0	15.0
18 – 19	3123.0	2970.0	2831.0	131.0	8.0	-	-	-	-	-	147.0	49.0	153.0
20 – 24	16011.0	15178.0	10070.0	4762.0	330.0	12.0	4.0	-	-	-	5474.0	361.0	833.0
25 – 29	18463.0	17994.0	4749.0	10536.0	2442.0	180.0	63.0	4.0	-	20.0	16376.0	910.0	469.0
30 – 34	18499.0	18293.0	2023.0	9567.0	5985.0	553.0	90.0	20.0	23.0	32.0	24038.0	1314.0	206.0
35 – 39	21167.0	21012.0	1178.0	7793.0	10344.0	1314.0	242.0	77.0	24.0	40.0	34220.0	1629.0	155.0
40 – 44	28120.0	27823.0	1196.0	7619.0	15562.0	2709.0	411.0	157.0	69.0	100.0	50461.0	1814.0	297.0
45 – 49	25452.0	25200.0	1165.0	6140.0	14162.0	2932.0	465.0	176.0	76.0	84.0	47120.0	1870.0	252.0
50 – 54	19688.0	19551.0	1040.0	5470.0	10597.0	1966.0	249.0	119.0	43.0	67.0	34924.0	1786.0	137.0
55 – 59	5103.0	5048.0	314.0	1648.0	2626.0	383.0	28.0	25.0	-	24.0	8470.0	1678.0	55.0
60 – 64	2936.0	2906.0	157.0	952.0	1495.0	239.0	42.0	14.0	-	7.0	4946.0	1702.0	30.0
65 – 69	1007.0	1007.0	85.0	361.0	487.0	68.0	6.0	-	-	-	1563.0	1552.0	-
70 и более	289.0	281.0	22.0	81.0	136.0	38.0	4.0	-	-	-	483.0	1719.0	8.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	116946.0	114868.0	19949.0	44818.0	44138.0	4987.0	568.0	205.0	36.0	167.0	152825.0	1330.0	2078.0
в том числе в возрасте, лет:													
15 – 17	289.0	274.0	262.0	12.0	-	-	-	-	-	-	12.0	44.0	15.0
18 – 19	2283.0	2169.0	2085.0	80.0	4.0	-	-	-	-	-	88.0	41.0	114.0
20 – 24	12201.0	11553.0	7950.0	3434.0	161.0	4.0	4.0	-	-	-	3784.0	328.0	648.0
25 – 29	13997.0	13607.0	3835.0	8242.0	1401.0	85.0	28.0	4.0	-	12.0	11519.0	847.0	390.0
30 – 34	13477.0	13323.0	1604.0	7834.0	3612.0	210.0	35.0	8.0	4.0	16.0	16016.0	1202.0	154.0
35 – 39	14755.0	14624.0	985.0	6478.0	6482.0	532.0	86.0	33.0	4.0	24.0	21751.0	1487.0	131.0
40 – 44	19668.0	19428.0	933.0	6349.0	10689.0	1249.0	112.0	44.0	16.0	36.0	32506.0	1673.0	240.0
45 – 49	18141.0	17949.0	933.0	5194.0	10132.0	1418.0	184.0	52.0	4.0	32.0	30984.0	1726.0	192.0
50 – 54	14536.0	14418.0	853.0	4541.0	7840.0	1017.0	82.0	49.0	8.0	28.0	24105.0	1672.0	118.0
55 – 59	4077.0	4035.0	280.0	1425.0	2088.0	207.0	15.0	8.0	-	12.0	6406.0	1588.0	42.0
60 – 64	2444.0	2418.0	130.0	849.0	1224.0	186.0	15.0	7.0	-	7.0	3999.0	1654.0	26.0
65 – 69	841.0	841.0	82.0	318.0	397.0	41.0	3.0	-	-	-	1247.0	1483.0	-
70 и более	237.0	229.0	17.0	62.0	108.0	38.0	4.0	-	-	-	408.0	1782.0	8.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	43357.0	42825.0	5296.0	10257.0	20036.0	5407.0	1036.0	387.0	199.0	207.0	75412.0	1761.0	532.0
в том числе в возрасте, лет:													
15 – 17	156.0	156.0	153.0	3.0	-	-	-	-	-	-	3.0	19.0	-
18 – 19	840.0	801.0	746.0	51.0	4.0	-	-	-	-	-	59.0	74.0	39.0
20 – 24	3810.0	3625.0	2120.0	1328.0	169.0	8.0	-	-	-	-	1690.0	466.0	185.0
25 – 29	4466.0	4387.0	914.0	2294.0	1041.0	95.0	35.0	-	-	8.0	4857.0	1107.0	79.0
30 – 34	5022.0	4970.0	419.0	1733.0	2373.0	343.0	55.0	12.0	19.0	16.0	8022.0	1614.0	52.0
35 – 39	6412.0	6388.0	193.0	1315.0	3862.0	782.0	156.0	44.0	20.0	16.0	12469.0	1952.0	24.0
40 – 44	8452.0	8395.0	263.0	1270.0	4873.0	1460.0	299.0	113.0	53.0	64.0	17955.0	2139.0	57.0
45 – 49	7311.0	7251.0	232.0	946.0	4030.0	1514.0	281.0	124.0	72.0	52.0	16136.0	2225.0	60.0
50 – 54	5152.0	5133.0	187.0	929.0	2757.0	949.0	167.0	70.0	35.0	39.0	10819.0	2108.0	19.0
55 – 59	1026.0	1013.0	34.0	223.0	538.0	176.0	13.0	17.0	-	12.0	2064.0	2038.0	13.0
60 – 64	492.0	488.0	27.0	103.0	271.0	53.0	27.0	7.0	-	-	947.0	1941.0	4.0
65 – 69	166.0	166.0	3.0	43.0	90.0	27.0	3.0	-	-	-	316.0	1904.0	-
70 и более	52.0	52.0	5.0	19.0	28.0	-	-	-	-	-	75.0	1442.0	-
Курская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	241296.0	236196.0	35943.0	89585.0	92005.0	14240.0	2500.0	935.0	305.0	683.0	338181.0	1432.0	5100.0
в том числе в возрасте, лет:													
15 – 17	445.0	401.0	382.0	15.0	4.0	-	-	-	-	-	23.0	57.0	44.0
18 – 19	3568.0	3318.0	3114.0	204.0	-	-	-	-	-	-	204.0	61.0	250.0
20 – 24	21697.0	20169.0	13026.0	6484.0	587.0	39.0	13.0	4.0	4.0	12.0	7955.0	394.0	1528.0
25 – 29	28416.0	27521.0	7171.0	16004.0	3934.0	278.0	66.0	16.0	12.0	40.0	25442.0	924.0	895.0
30 – 34	29331.0	28808.0	3097.0	15539.0	8935.0	896.0	215.0	45.0	12.0	69.0	37777.0	1311.0	523.0
35 – 39	33875.0	33416.0	2268.0	13501.0	15050.0	2024.0	337.0	132.0	36.0	68.0	52429.0	1569.0	459.0
40 – 44	43481.0	43088.0	2354.0	13770.0	22328.0	3544.0	617.0	240.0	67.0	168.0	74452.0	1728.0	393.0
45 – 49	39539.0	39068.0	2040.0	11384.0	20727.0	3723.0	629.0	256.0	125.0	184.0	69977.0	1791.0	471.0
50 – 54	29489.0	29113.0	1736.0	8899.0	14948.0	2707.0	492.0	189.0	41.0	101.0	50870.0	1747.0	376.0
55 – 59	6790.0	6689.0	451.0	2193.0	3329.0	587.0	87.0	17.0	-	25.0	11260.0	1683.0	101.0
60 – 64	3207.0	3176.0	191.0	1109.0	1549.0	272.0	20.0	19.0	8.0	8.0	5306.0	1671.0	31.0
65 – 69	1033.0	1011.0	70.0	349.0	465.0	114.0	4.0	9.0	-	-	1682.0	1664.0	22.0
70 и более	425.0	418.0	43.0	134.0	149.0	56.0	20.0	8.0	-	8.0	804.0	1923.0	7.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	174115.0	170175.0	28716.0	71686.0	61552.0	6556.0	949.0	275.0	124.0	317.0	222904.0	1310.0	3940.0
в том числе в возрасте, лет:													
15 – 17	250.0	229.0	218.0	7.0	4.0	-	-	-	-	-	15.0	66.0	21.0
18 – 19	2474.0	2287.0	2164.0	123.0	-	-	-	-	-	-	123.0	54.0	187.0
20 – 24	16233.0	15031.0	10245.0	4522.0	239.0	-	13.0	-	4.0	8.0	5132.0	341.0	1202.0
25 – 29	20982.0	20286.0	6021.0	12169.0	1929.0	91.0	24.0	4.0	8.0	40.0	16784.0	827.0	696.0
30 – 34	20304.0	19899.0	2558.0	12232.0	4752.0	288.0	49.0	-	4.0	16.0	22964.0	1154.0	405.0
35 – 39	23212.0	22881.0	1815.0	10915.0	9165.0	817.0	93.0	24.0	20.0	32.0	32572.0	1424.0	331.0
40 – 44	30811.0	30533.0	1892.0	11294.0	15405.0	1549.0	258.0	74.0	12.0	49.0	48620.0	1592.0	278.0
45 – 49	29117.0	28743.0	1713.0	9606.0	15071.0	1868.0	266.0	75.0	52.0	92.0	47803.0	1663.0	374.0
50 – 54	21932.0	21618.0	1479.0	7558.0	10880.0	1358.0	190.0	69.0	20.0	64.0	35117.0	1624.0	314.0
55 – 59	5173.0	5094.0	380.0	1905.0	2438.0	330.0	25.0	8.0	-	8.0	7995.0	1569.0	79.0
60 – 64	2504.0	2476.0	139.0	966.0	1168.0	171.0	16.0	8.0	4.0	4.0	3971.0	1604.0	28.0
65 – 69	814.0	796.0	62.0	281.0	378.0	62.0	4.0	9.0	-	-	1284.0	1613.0	18.0
70 и более	309.0	302.0	30.0	108.0	123.0	22.0	11.0	4.0	-	4.0	524.0	1735.0	7.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	67181.0	66021.0	7227.0	17899.0	30453.0	7684.0	1551.0	660.0	181.0	366.0	115277.0	1746.0	1160.0
в том числе в возрасте, лет:													
15 – 17	195.0	172.0	164.0	8.0	-	-	-	-	-	-	8.0	47.0	23.0
18 – 19	1094.0	1031.0	950.0	81.0	-	-	-	-	-	-	81.0	79.0	63.0
20 – 24	5464.0	5138.0	2781.0	1962.0	348.0	39.0	-	4.0	-	4.0	2823.0	549.0	326.0
25 – 29	7434.0	7235.0	1150.0	3835.0	2005.0	187.0	42.0	12.0	4.0	-	8658.0	1197.0	199.0
30 – 34	9027.0	8909.0	539.0	3307.0	4183.0	608.0	166.0	45.0	8.0	53.0	14813.0	1663.0	118.0
35 – 39	10663.0	10535.0	453.0	2586.0	5885.0	1207.0	244.0	108.0	16.0	36.0	19857.0	1885.0	128.0
40 – 44	12670.0	12555.0	462.0	2476.0	6923.0	1995.0	359.0	166.0	55.0	119.0	25832.0	2058.0	115.0
45 – 49	10422.0	10325.0	327.0	1778.0	5656.0	1855.0	363.0	181.0	73.0	92.0	22174.0	2148.0	97.0
50 – 54	7557.0	7495.0	257.0	1341.0	4068.0	1349.0	302.0	120.0	21.0	37.0	15753.0	2102.0	62.0
55 – 59	1617.0	1595.0	71.0	288.0	891.0	257.0	62.0	9.0	-	17.0	3265.0	2047.0	22.0
60 – 64	703.0	700.0	52.0	143.0	381.0	101.0	4.0	11.0	4.0	4.0	1335.0	1907.0	3.0
65 – 69	219.0	215.0	8.0	68.0	87.0	52.0	-	-	-	-	398.0	1851.0	4.0
70 и более	116.0	116.0	13.0	26.0	26.0	34.0	9.0	4.0	-	4.0	280.0	2414.0	-
Липецкая область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	246959.0	239123.0	35559.0	97114.0	89633.0	13006.0	2197.0	785.0	264.0	565.0	334207.0	1398.0	7836.0
в том числе в возрасте, лет:													
15 – 17	442.0	379.0	356.0	23.0	-	-	-	-	-	-	23.0	61.0	63.0
18 – 19	3806.0	3354.0	3114.0	217.0	23.0	-	-	-	-	-	263.0	78.0	452.0
20 – 24	21928.0	19732.0	12824.0	6313.0	544.0	13.0	26.0	-	-	12.0	7628.0	387.0	2196.0
25 – 29	28597.0	27229.0	7115.0	16064.0	3612.0	291.0	71.0	13.0	17.0	46.0	24996.0	918.0	1368.0
30 – 34	29746.0	28949.0	3353.0	15967.0	8386.0	923.0	179.0	34.0	24.0	83.0	37190.0	1285.0	797.0
35 – 39	34257.0	33609.0	2189.0	14705.0	14495.0	1771.0	262.0	84.0	29.0	74.0	51221.0	1524.0	648.0
40 – 44	44025.0	43339.0	2099.0	15335.0	21696.0	3258.0	594.0	168.0	65.0	124.0	73044.0	1685.0	686.0
45 – 49	39890.0	39194.0	1888.0	13057.0	19980.0	3316.0	489.0	293.0	54.0	117.0	67679.0	1727.0	696.0
50 – 54	30678.0	30061.0	1764.0	10497.0	14774.0	2437.0	340.0	129.0	54.0	66.0	50256.0	1672.0	617.0
55 – 59	7969.0	7771.0	485.0	2918.0	3615.0	555.0	121.0	39.0	17.0	21.0	12753.0	1641.0	198.0
60 – 64	3938.0	3854.0	226.0	1456.0	1762.0	327.0	75.0	4.0	-	4.0	6313.0	1638.0	84.0
65 – 69	1240.0	1218.0	102.0	420.0	582.0	62.0	22.0	17.0	4.0	9.0	2043.0	1677.0	22.0
70 и более	443.0	434.0	44.0	142.0	164.0	53.0	18.0	4.0	-	9.0	798.0	1839.0	9.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	177899.0	171636.0	28176.0	77223.0	58819.0	5871.0	823.0	221.0	98.0	405.0	220662.0	1286.0	6263.0
в том числе в возрасте, лет:													
15 – 17	325.0	274.0	255.0	19.0	-	-	-	-	-	-	19.0	69.0	51.0
18 – 19	2737.0	2397.0	2269.0	116.0	12.0	-	-	-	-	-	140.0	58.0	340.0
20 – 24	16002.0	14378.0	9717.0	4389.0	243.0	4.0	17.0	-	-	8.0	5011.0	349.0	1624.0
25 – 29	20897.0	19776.0	5862.0	12021.0	1751.0	69.0	22.0	-	17.0	34.0	16212.0	820.0	1121.0
30 – 34	20980.0	20331.0	2763.0	12568.0	4528.0	320.0	72.0	13.0	8.0	59.0	23445.0	1153.0	649.0
35 – 39	23756.0	23195.0	1728.0	11828.0	8820.0	669.0	67.0	17.0	8.0	58.0	32319.0	1393.0	561.0
40 – 44	30941.0	30398.0	1767.0	12671.0	14197.0	1402.0	241.0	29.0	8.0	83.0	47054.0	1548.0	543.0
45 – 49	28966.0	28367.0	1588.0	10744.0	14042.0	1641.0	172.0	86.0	20.0	74.0	45572.0	1607.0	599.0
50 – 54	22687.0	22186.0	1508.0	8754.0	10450.0	1215.0	142.0	42.0	25.0	50.0	34658.0	1562.0	501.0
55 – 59	6076.0	5909.0	406.0	2440.0	2691.0	297.0	29.0	17.0	8.0	21.0	9121.0	1544.0	167.0
60 – 64	3184.0	3100.0	198.0	1221.0	1470.0	169.0	34.0	4.0	-	4.0	4856.0	1566.0	84.0
65 – 69	997.0	979.0	84.0	331.0	476.0	49.0	13.0	13.0	4.0	9.0	1647.0	1682.0	18.0
70 и более	351.0	346.0	31.0	121.0	139.0	36.0	14.0	-	-	5.0	608.0	1757.0	5.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	69060.0	67487.0	7383.0	19891.0	30814.0	7135.0	1374.0	564.0	166.0	160.0	113545.0	1682.0	1573.0
в том числе в возрасте, лет:													
15 – 17	117.0	105.0	101.0	4.0	-	-	-	-	-	-	4.0	38.0	12.0
18 – 19	1069.0	957.0	845.0	101.0	11.0	-	-	-	-	-	123.0	129.0	112.0
20 – 24	5926.0	5354.0	3107.0	1924.0	301.0	9.0	9.0	-	-	4.0	2617.0	489.0	572.0
25 – 29	7700.0	7453.0	1253.0	4043.0	1861.0	222.0	49.0	13.0	-	12.0	8784.0	1179.0	247.0
30 – 34	8766.0	8618.0	590.0	3399.0	3858.0	603.0	107.0	21.0	16.0	24.0	13745.0	1595.0	148.0
35 – 39	10501.0	10414.0	461.0	2877.0	5675.0	1102.0	195.0	67.0	21.0	16.0	18902.0	1815.0	87.0
40 – 44	13084.0	12941.0	332.0	2664.0	7499.0	1856.0	353.0	139.0	57.0	41.0	25990.0	2008.0	143.0
45 – 49	10924.0	10827.0	300.0	2313.0	5938.0	1675.0	317.0	207.0	34.0	43.0	22107.0	2042.0	97.0
50 – 54	7991.0	7875.0	256.0	1743.0	4324.0	1222.0	198.0	87.0	29.0	16.0	15598.0	1981.0	116.0
55 – 59	1893.0	1862.0	79.0	478.0	924.0	258.0	92.0	22.0	9.0	-	3632.0	1951.0	31.0
60 – 64	754.0	754.0	28.0	235.0	292.0	158.0	41.0	-	-	-	1457.0	1932.0	-
65 – 69	243.0	239.0	18.0	89.0	106.0	13.0	9.0	4.0	-	-	396.0	1657.0	4.0
70 и более	92.0	88.0	13.0	21.0	25.0	17.0	4.0	4.0	-	4.0	190.0	2159.0	4.0
Московская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	1566158.0	1455753.0	232929.0	634885.0	516817.0	55237.0	8210.0	2259.0	1101.0	4315.0	1919721.0	1319.0	110405.0
в том числе в возрасте, лет:													
