2.4. НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ И ПОЛУ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 									
(на 1000 человек соответствующего пола и возраста)									
									
	Имеющие образование								Не имеющие начального общего образования
2002.0	4.0	207.0	40.0	275.0	87.0	175.0	139.0	61.0	10.0
Мужчины									
1989.0	...	116.0	21.0	132.0	163.0	213.0	189.0	136.0	30.0
2002.0	4.0	182.0	37.0	254.0	113.0	198.0	147.0	58.0	5.0
Женщины									
1989.0	...	123.0	33.0	211.0	70.0	184.0	172.0	114.0	93.0
2002.0	4.0	227.0	42.0	291.0	68.0	158.0	131.0	63.0	14.0
Сельское население									
1989.0	...	63.0	11.0	167.0	132.0	173.0	196.0	160.0	98.0
2002.0	0.0	93.0	15.0	244.0	144.0	184.0	183.0	117.0	19.0
Мужчины									
1989.0	...	53.0	9.0	121.0	197.0	195.0	211.0	164.0	50.0
2002.0	1.0	71.0	12.0	197.0	191.0	206.0	200.0	111.0	10.0
Женщины									
1989.0	...	73.0	12.0	208.0	74.0	154.0	182.0	156.0	141.0
2002.0	0.0	112.0	18.0	287.0	100.0	164.0	168.0	122.0	28.0
Республика Бурятия									
Городское и сельское население									
1989.0	...	118.0	18.0	188.0	131.0	194.0	170.0	118.0	63.0
2002.0	2.0	151.0	33.0	259.0	121.0	190.0	154.0	77.0	12.0
Мужчины									
1989.0	...	120.0	16.0	145.0	178.0	221.0	176.0	112.0	32.0
2002.0	2.0	137.0	31.0	220.0	152.0	213.0	169.0	68.0	7.0
Женщины									
1989.0	...	117.0	20.0	227.0	88.0	169.0	164.0	123.0	92.0
2002.0	2.0	164.0	34.0	293.0	94.0	170.0	140.0	85.0	17.0
Городское население									
1989.0	...	148.0	23.0	209.0	127.0	201.0	157.0	92.0	43.0
2002.0	3.0	187.0	41.0	281.0	106.0	189.0	131.0	54.0	7.0
Мужчины									
1989.0	...	154.0	21.0	170.0	167.0	223.0	160.0	85.0	20.0
2002.0	3.0	172.0	40.0	250.0	130.0	209.0	146.0	45.0	4.0
Женщины									
1989.0	...	144.0	25.0	245.0	91.0	181.0	154.0	97.0	63.0
2002.0	3.0	201.0	42.0	308.0	85.0	171.0	119.0	61.0	9.0
Сельское население									
1989.0	...	65.0	10.0	150.0	139.0	181.0	192.0	164.0	99.0
2002.0	0.0	94.0	19.0	225.0	145.0	192.0	189.0	115.0	21.0
Мужчины									
1989.0	...	61.0	9.0	103.0	197.0	217.0	203.0	157.0	53.0
2002.0	1.0	84.0	16.0	177.0	186.0	216.0	203.0	104.0	13.0
Женщины									
1989.0	...	69.0	11.0	196.0	84.0	146.0	182.0	170.0	142.0
2002.0	0.0	104.0	20.0	270.0	107.0	170.0	176.0	125.0	28.0
Республика Тыва									
Городское и сельское население									
1989.0	...	79.0	16.0	183.0	87.0	234.0	227.0	129.0	45.0
2002.0	1.0	108.0	21.0	264.0	111.0	236.0	182.0	68.0	9.0
Мужчины									
1989.0	...	69.0	13.0	143.0	125.0	237.0	252.0	131.0	30.0
2002.0	1.0	84.0	17.0	218.0	141.0	244.0	217.0	70.0	8.0
Женщины									
1989.0	...	89.0	19.0	221.0	51.0	231.0	204.0	126.0	59.0
2002.0	1.0	128.0	24.0	304.0	85.0	229.0	153.0	66.0	10.0
Городское население									
1989.0	...	109.0	22.0	227.0	81.0	225.0	202.0	100.0	34.0
2002.0	2.0	146.0	29.0	306.0	93.0	217.0	151.0	51.0	5.0
Мужчины									
1989.0	...	100.0	17.0	190.0	110.0	234.0	230.0	101.0	18.0
2002.0	2.0	120.0	26.0	270.0	119.0	228.0	181.0	50.0	4.0
Женщины									
1989.0	...	117.0	26.0	260.0	55.0	217.0	176.0	100.0	49.0
2002.0	2.0	167.0	32.0	336.0	71.0	208.0	126.0	52.0	6.0
Сельское население									
1989.0	...	49.0	9.0	139.0	94.0	242.0	253.0	158.0	56.0
2002.0	0.0	64.0	11.0	216.0	133.0	256.0	219.0	87.0	14.0
Мужчины									
1989.0	...	39.0	8.0	96.0	141.0	239.0	273.0	162.0	42.0
2002.0	0.0	43.0	8.0	161.0	167.0	260.0	256.0	93.0	12.0
Женщины									
1989.0	...	59.0	11.0	180.0	48.0	245.0	233.0	154.0	70.0
2002.0	0.0	82.0	14.0	265.0	102.0	253.0	186.0	83.0	15.0
Республика Хакасия									
Городское и сельское население									
1989.0	...	80.0	12.0	195.0	114.0	188.0	198.0	142.0	71.0
2002.0	1.0	126.0	24.0	287.0	111.0	184.0	164.0	91.0	12.0
Мужчины									
1989.0	...	74.0	11.0	165.0	159.0	212.0	203.0	140.0	36.0
2002.0	2.0	111.0	23.0	264.0	135.0	198.0	179.0	81.0	7.0
Женщины									
1989.0	...	85.0	14.0	222.0	72.0	166.0	193.0	145.0	103.0
2002.0	1.0	138.0	25.0	305.0	90.0	173.0	152.0	100.0	16.0
Городское население									
1989.0	...	91.0	14.0	212.0	114.0	199.0	194.0	119.0	57.0
2002.0	2.0	146.0	28.0	313.0	99.0	185.0	146.0	72.0	9.0
Мужчины									
1989.0	...	85.0	12.0	181.0	157.0	226.0	197.0	115.0	27.0
2002.0	2.0	130.0	27.0	293.0	119.0	200.0	161.0	62.0	6.0
Женщины									
1989.0	...	97.0	16.0	242.0	75.0	174.0	190.0	122.0	84.0
2002.0	2.0	160.0	29.0	329.0	82.0	173.0	134.0	80.0	11.0
Сельское население									
1989.0	...	50.0	8.0	146.0	112.0	158.0	209.0	208.0	109.0
2002.0	1.0	73.0	11.0	219.0	141.0	182.0	212.0	140.0	21.0
Мужчины									
1989.0	...	46.0	8.0	121.0	164.0	173.0	218.0	210.0	60.0
2002.0	1.0	63.0	11.0	191.0	175.0	194.0	225.0	128.0	12.0
Женщины									
1989.0	...	54.0	8.0	169.0	66.0	144.0	202.0	205.0	152.0
2002.0	0.0	82.0	12.0	243.0	111.0	172.0	200.0	151.0	29.0
Алтайский край									
Городское и сельское население									
1989.0	...	82.0	13.0	182.0	137.0	164.0	175.0	155.0	92.0
2002.0	2.0	121.0	23.0	263.0	157.0	165.0	147.0	104.0	18.0
Мужчины									
1989.0	...	82.0	12.0	152.0	190.0	186.0	177.0	157.0	44.0
2002.0	2.0	112.0	21.0	234.0	197.0	178.0	151.0	95.0	10.0
Женщины									
1989.0	...	82.0	13.0	208.0	92.0	144.0	174.0	154.0	133.0
2002.0	1.0	129.0	24.0	288.0	123.0	153.0	144.0	112.0	26.0
Городское население									
1989.0	...	105.0	17.0	209.0	130.0	178.0	178.0	119.0	64.0
2002.0	3.0	161.0	33.0	293.0	130.0	175.0	128.0	67.0	10.0
Мужчины									
1989.0	...	107.0	16.0	177.0	175.0	197.0	184.0	116.0	28.0
2002.0	3.0	153.0	32.0	271.0	160.0	185.0	133.0	58.0	5.0
Женщины									
1989.0	...	103.0	18.0	235.0	93.0	163.0	174.0	120.0	94.0
2002.0	2.0	169.0	34.0	311.0	105.0	166.0	124.0	75.0	14.0
Сельское население									
1989.0	...	49.0	7.0	144.0	147.0	142.0	171.0	208.0	132.0
2002.0	0.0	74.0	10.0	227.0	189.0	153.0	171.0	148.0	28.0
Мужчины									
1989.0	...	46.0	6.0	115.0	210.0	171.0	169.0	215.0	68.0
2002.0	1.0	66.0	9.0	191.0	240.0	170.0	170.0	138.0	15.0
Женщины									
1989.0	...	52.0	7.0	168.0	92.0	118.0	173.0	202.0	188.0
2002.0	0.0	80.0	11.0	259.0	145.0	138.0	170.0	157.0	40.0
Красноярский край									
Городское и сельское население									
1989.0	...	98.0	17.0	202.0	116.0	198.0	182.0	126.0	60.0
2002.0	2.0	142.0	30.0	275.0	122.0	183.0	151.0	80.0	10.0
Мужчины									
1989.0	...	97.0	17.0	167.0	158.0	220.0	188.0	123.0	29.0
2002.0	2.0	132.0	30.0	246.0	155.0	196.0	159.0	69.0	6.0
Женщины									
1989.0	...	100.0	17.0	234.0	76.0	177.0	177.0	130.0	88.0
2002.0	2.0	150.0	30.0	301.0	94.0	173.0	143.0	88.0	14.0
Городское население									
1989.0	...	118.0	21.0	222.0	112.0	209.0	174.0	98.0	44.0
2002.0	3.0	167.0	36.0	296.0	110.0	188.0	131.0	56.0	7.0
Мужчины									
1989.0	...	118.0	21.0	187.0	149.0	229.0	181.0	93.0	20.0
2002.0	3.0	157.0	36.0	271.0	135.0	202.0	139.0	47.0	3.0
Женщины									
1989.0	...	118.0	21.0	254.0	79.0	191.0	168.0	102.0	66.0
2002.0	2.0	175.0	36.0	318.0	88.0	176.0	125.0	65.0	9.0
Сельское население									
1989.0	...	44.0	7.0	144.0	125.0	167.0	204.0	206.0	103.0
2002.0	1.0	61.0	10.0	208.0	164.0	167.0	212.0	155.0	22.0
Мужчины									
1989.0	...	42.0	7.0	115.0	181.0	196.0	207.0	199.0	53.0
2002.0	1.0	55.0	10.0	171.0	216.0	176.0	219.0	139.0	13.0
Женщины									
1989.0	...	47.0	7.0	174.0	68.0	138.0	200.0	212.0	154.0
2002.0	1.0	67.0	11.0	242.0	116.0	158.0	206.0	169.0	30.0
Таймырский (Долгано-Ненецкий) автономный округ									
Городское и сельское население									
1989.0	...	110.0	13.0	254.0	139.0	265.0	136.0	59.0	24.0
2002.0	2.0	131.0	23.0	278.0	125.0	209.0	145.0	50.0	7.0
Мужчины									
1989.0	...	105.0	13.0	206.0	185.0	286.0	135.0	54.0	16.0
2002.0	1.0	112.0	20.0	245.0	156.0	222.0	152.0	55.0	5.0
Женщины									
1989.0	...	116.0	12.0	304.0	89.0	243.0	137.0	65.0	34.0
2002.0	2.0	150.0	25.0	308.0	98.0	197.0	138.0	46.0	9.0
Городское население									
1989.0	...	118.0	13.0	265.0	147.0	276.0	120.0	48.0	13.0
2002.0	2.0	152.0	27.0	310.0	136.0	206.0	102.0	22.0	2.0
Мужчины									
1989.0	...	112.0	15.0	215.0	196.0	303.0	112.0	41.0	6.0
2002.0	2.0	129.0	25.0	282.0	173.0	220.0	104.0	20.0	1.0
Женщины									
1989.0	...	123.0	13.0	316.0	97.0	249.0	127.0	55.0	20.0
2002.0	2.0	172.0	29.0	335.0	102.0	194.0	100.0	25.0	3.0
Сельское население									
1989.0	...	94.0	11.0	230.0	122.0	242.0	169.0	84.0	48.0
2002.0	0.0	86.0	12.0	206.0	105.0	215.0	240.0	113.0	18.0
Мужчины									
1989.0	...	91.0	11.0	188.0	165.0	252.0	179.0	80.0	34.0
2002.0	0.0	76.0	11.0	168.0	123.0	224.0	250.0	128.0	12.0
Женщины									
1989.0	...	98.0	12.0	279.0	72.0	230.0	158.0	88.0	63.0
2002.0	0.0	97.0	13.0	245.0	87.0	205.0	228.0	98.0	24.0
Эвенкийский автономный округ									
Городское и сельское население									
1989.0	...	116.0	15.0	266.0	130.0	224.0	156.0	64.0	29.0
2002.0	2.0	113.0	24.0	325.0	111.0	192.0	170.0	56.0	7.0
Мужчины									
1989.0	...	104.0	16.0	218.0	176.0	246.0	162.0	60.0	18.0
2002.0	1.0	97.0	21.0	298.0	138.0	199.0	185.0	57.0	4.0
Женщины									
1989.0	...	129.0	14.0	321.0	78.0	199.0	148.0	68.0	43.0
2002.0	2.0	129.0	27.0	354.0	83.0	185.0	155.0	56.0	9.0
Городское население									
1989.0	...	150.0	18.0	288.0	121.0	213.0	148.0	46.0	16.0
2002.0	4.0	163.0	42.0	381.0	86.0	179.0	124.0	20.0	1.0
Мужчины									
1989.0	...	141.0	20.0	241.0	172.0	238.0	141.0	38.0	9.0
2002.0	4.0	146.0	34.0	371.0	114.0	187.0	131.0	13.0	0.0
Женщины									
1989.0	...	159.0	17.0	338.0	67.0	185.0	156.0	55.0	23.0
2002.0	5.0	178.0	49.0	391.0	61.0	171.0	117.0	26.0	2.0
Сельское население									
1989.0	...	100.0	13.0	256.0	134.0	230.0	159.0	72.0	36.0
2002.0	0.0	88.0	16.0	298.0	122.0	199.0	194.0	74.0	9.0
Мужчины									
1989.0	...	88.0	14.0	208.0	178.0	250.0	171.0	70.0	21.0
2002.0	0.0	75.0	15.0	264.0	149.0	204.0	210.0	77.0	6.0
Женщины									
1989.0	...	114.0	13.0	313.0	83.0	206.0	144.0	75.0	52.0
2002.0	1.0	102.0	16.0	333.0	96.0	192.0	175.0	72.0	13.0
Иркутская область									
Городское и сельское население									
1989.0	...	101.0	19.0	199.0	127.0	186.0	197.0	120.0	51.0
2002.0	2.0	142.0	30.0	282.0	118.0	177.0	159.0	77.0	9.0
Мужчины									
1989.0	...	94.0	17.0	164.0	174.0	205.0	204.0	117.0	25.0
2002.0	3.0	128.0	29.0	255.0	145.0	189.0	172.0	69.0	6.0
Женщины									
1989.0	...	107.0	20.0	231.0	84.0	169.0	191.0	124.0	74.0
2002.0	2.0	154.0	30.0	305.0	94.0	169.0	148.0	83.0	11.0
Городское население									
1989.0	...	113.0	21.0	214.0	122.0	196.0	190.0	102.0	42.0
2002.0	3.0	161.0	34.0	303.0	105.0	182.0	141.0	60.0	6.0
Мужчины									
1989.0	...	107.0	19.0	179.0	167.0	215.0	197.0	97.0	19.0
2002.0	3.0	147.0	34.0	280.0	128.0	195.0	153.0	51.0	4.0
Женщины									
1989.0	...	119.0	23.0	244.0	83.0	179.0	184.0	106.0	62.0
2002.0	3.0	172.0	34.0	321.0	87.0	172.0	131.0	67.0	8.0
Сельское население									
1989.0	...	46.0	7.0	134.0	147.0	144.0	229.0	203.0	90.0
2002.0	0.0	64.0	12.0	197.0	168.0	157.0	235.0	146.0	20.0
Мужчины									
1989.0	...	42.0	6.0	99.0	205.0	162.0	233.0	202.0	51.0
2002.0	0.0	56.0	11.0	155.0	214.0	163.0	247.0	139.0	15.0
Женщины									
1989.0	...	50.0	8.0	170.0	90.0	126.0	224.0	204.0	128.0
2002.0	0.0	71.0	13.0	236.0	127.0	152.0	223.0	152.0	26.0
Усть-Ордынский Бурятский автономный округ									
Городское и сельское население									
1989.0	...	71.0	10.0	134.0	130.0	185.0	224.0	168.0	78.0
2002.0	0.0	98.0	16.0	201.0	150.0	185.0	213.0	117.0	18.0
Мужчины									
1989.0	...	66.0	9.0	92.0	194.0	207.0	225.0	164.0	43.0
2002.0	1.0	87.0	15.0	146.0	205.0	200.0	219.0	111.0	15.0
Женщины									
1989.0	...	75.0	12.0	173.0	70.0	164.0	223.0	172.0	111.0
2002.0	0.0	108.0	17.0	250.0	101.0	172.0	207.0	122.0	21.0
Городское население									
1989.0	...	100.0	15.0	182.0	114.0	197.0	209.0	123.0	60.0
2002.0	-	-	-	-	-	-	-	-	-
Мужчины									
1989.0	...	98.0	16.0	136.0	176.0	207.0	212.0	125.0	30.0
2002.0	-	-	-	-	-	-	-	-	-
Женщины									
1989.0	...	103.0	15.0	222.0	59.0	188.0	206.0	121.0	86.0
2002.0	-	-	-	-	-	-	-	-	-
Сельское население									
1989.0	...	64.0	9.0	122.0	134.0	182.0	228.0	179.0	82.0
2002.0	0.0	98.0	16.0	201.0	150.0	185.0	213.0	117.0	18.0
Мужчины									
1989.0	...	59.0	8.0	82.0	198.0	207.0	227.0	173.0	46.0
2002.0	1.0	87.0	15.0	146.0	205.0	200.0	219.0	111.0	15.0
Женщины									
1989.0	...	68.0	11.0	161.0	72.0	157.0	228.0	185.0	118.0
2002.0	0.0	108.0	17.0	250.0	101.0	172.0	207.0	122.0	21.0
Кемеровская область									
Городское и сельское население									
1989.0	...	80.0	13.0	198.0	153.0	160.0	185.0	141.0	70.0
2002.0	2.0	121.0	23.0	290.0	156.0	157.0	148.0	91.0	11.0
Мужчины									
1989.0	...	75.0	12.0	171.0	204.0	178.0	188.0	138.0	34.0
2002.0	2.0	108.0	22.0	273.0	190.0	166.0	153.0	79.0	6.0
Женщины									
1989.0	...	84.0	14.0	220.0	110.0	144.0	182.0	145.0	101.0
2002.0	2.0	132.0	24.0	304.0	129.0	148.0	143.0	102.0	15.0
Городское население									
1989.0	...	86.0	14.0	207.0	153.0	164.0	184.0	130.0	62.0
2002.0	2.0	131.0	25.0	303.0	152.0	157.0	138.0	82.0	9.0
Мужчины									
1989.0	...	81.0	13.0	181.0	202.0	181.0	187.0	126.0	29.0
2002.0	2.0	117.0	24.0	288.0	183.0	167.0	144.0	69.0	5.0
Женщины									
1989.0	...	91.0	15.0	229.0	110.0	148.0	181.0	134.0	92.0
2002.0	2.0	142.0	26.0	314.0	126.0	150.0	134.0	92.0	13.0
Сельское население									
1989.0	...	34.0	6.0	128.0	158.0	134.0	193.0	223.0	124.0
2002.0	1.0	53.0	10.0	203.0	186.0	157.0	208.0	158.0	24.0
Мужчины									
1989.0	...	32.0	6.0	100.0	215.0	159.0	192.0	227.0	69.0
2002.0	1.0	47.0	9.0	172.0	229.0	171.0	212.0	142.0	17.0
Женщины									
1989.0	...	36.0	6.0	154.0	106.0	112.0	195.0	220.0	171.0
2002.0	0.0	59.0	11.0	232.0	147.0	144.0	204.0	172.0	31.0
Новосибирская область									
Городское и сельское население									
1989.0	...	116.0	19.0	193.0	125.0	159.0	183.0	135.0	70.0
2002.0	3.0	165.0	35.0	269.0	129.0	159.0	143.0	85.0	12.0
Мужчины									
1989.0	...	119.0	19.0	161.0	163.0	181.0	191.0	134.0	32.0
2002.0	4.0	156.0	33.0	245.0	158.0	172.0	150.0	75.0	7.0
Женщины									
1989.0	...	114.0	19.0	220.0	93.0	140.0	177.0	136.0	101.0
2002.0	3.0	173.0	36.0	289.0	106.0	146.0	137.0	94.0	16.0
Городское население									
1989.0	...	141.0	23.0	212.0	120.0	166.0	178.0	107.0	53.0
2002.0	4.0	199.0	42.0	288.0	115.0	161.0	124.0	60.0	7.0
Мужчины									
1989.0	...	147.0	23.0	179.0	154.0	186.0	186.0	103.0	22.0
2002.0	5.0	190.0	41.0	268.0	136.0	175.0	131.0	50.0	4.0
Женщины									
1989.0	...	137.0	23.0	239.0	92.0	150.0	171.0	110.0	78.0
2002.0	3.0	206.0	43.0	304.0	98.0	149.0	118.0	69.0	10.0
Сельское население									
1989.0	...	39.0	7.0	133.0	138.0	135.0	200.0	224.0	124.0
2002.0	1.0	57.0	12.0	207.0	177.0	151.0	203.0	165.0	27.0
Мужчины									
1989.0	...	37.0	6.0	105.0	191.0	164.0	206.0	227.0	64.0
2002.0	1.0	51.0	10.0	175.0	226.0	164.0	208.0	150.0	15.0
Женщины									
1989.0	...	40.0	7.0	157.0	92.0	109.0	195.0	222.0	178.0
2002.0	1.0	62.0	14.0	237.0	133.0	138.0	199.0	179.0	37.0
Омская область									
Городское и сельское население									
1989.0	...	97.0	18.0	183.0	145.0	182.0	168.0	136.0	71.0
2002.0	2.0	140.0	26.0	274.0	135.0	174.0	146.0	88.0	14.0
Мужчины									
1989.0	...	96.0	18.0	148.0	193.0	204.0	174.0	133.0	34.0
2002.0	2.0	133.0	26.0	241.0	170.0	186.0	154.0	79.0	8.0
Женщины									
1989.0	...	98.0	17.0	213.0	103.0	164.0	164.0	139.0	102.0
2002.0	2.0	146.0	26.0	301.0	107.0	164.0	139.0	96.0	18.0
Городское население									
1989.0	...	123.0	23.0	207.0	141.0	197.0	157.0	102.0	50.0
2002.0	3.0	176.0	33.0	306.0	115.0	177.0	121.0	60.0	8.0
Мужчины									
1989.0	...	123.0	23.0	171.0	184.0	219.0	162.0	97.0	21.0
2002.0	3.0	170.0	34.0	277.0	143.0	190.0	127.0	51.0	4.0
Женщины									
1989.0	...	123.0	22.0	236.0	106.0	179.0	153.0	107.0	74.0
2002.0	2.0	182.0	33.0	329.0	93.0	166.0	115.0	68.0	11.0
Сельское население									
1989.0	...	38.0	6.0	130.0	152.0	147.0	194.0	214.0	119.0
2002.0	0.0	56.0	9.0	198.0	182.0	168.0	206.0	154.0	27.0
Мужчины									
1989.0	...	36.0	5.0	98.0	214.0	170.0	201.0	213.0	63.0
2002.0	0.0	52.0	8.0	160.0	231.0	176.0	214.0	143.0	16.0
Женщины									
1989.0	...	40.0	6.0	157.0	98.0	127.0	188.0	215.0	169.0
2002.0	0.0	60.0	9.0	231.0	140.0	160.0	198.0	165.0	37.0
Томская область									
Городское и сельское население									
1989.0	...	116.0	27.0	199.0	132.0	179.0	164.0	121.0	62.0
2002.0	4.0	162.0	52.0	273.0	119.0	178.0	129.0	72.0	11.0
Мужчины									
1989.0	...	116.0	25.0	164.0	175.0	203.0	171.0	118.0	28.0
2002.0	5.0	151.0	53.0	248.0	147.0	190.0	136.0	64.0	6.0
Женщины									
1989.0	...	117.0	28.0	231.0	93.0	156.0	158.0	124.0	93.0
2002.0	3.0	173.0	51.0	293.0	96.0	167.0	122.0	79.0	16.0
Городское население									
1989.0	...	145.0	34.0	211.0	122.0	195.0	151.0	94.0	48.0
2002.0	5.0	202.0	68.0	279.0	94.0	195.0	104.0	47.0	6.0
Мужчины									
1989.0	...	147.0	33.0	176.0	160.0	220.0	156.0	88.0	20.0
2002.0	6.0	191.0	70.0	260.0	113.0	209.0	110.0	38.0	3.0
Женщины									
1989.0	...	143.0	36.0	242.0	88.0	172.0	146.0	100.0	73.0
2002.0	4.0	212.0	65.0	296.0	80.0	183.0	98.0	53.0	9.0
Сельское население									
1989.0	...	48.0	8.0	170.0	157.0	140.0	196.0	185.0	96.0
2002.0	1.0	75.0	16.0	258.0	174.0	140.0	184.0	129.0	23.0
Мужчины									
1989.0	...	44.0	8.0	134.0	211.0	163.0	205.0	187.0	48.0
2002.0	1.0	66.0	15.0	224.0	218.0	151.0	192.0	120.0	13.0
Женщины									
1989.0	...	52.0	8.0	203.0	106.0	118.0	187.0	184.0	142.0
2002.0	1.0	83.0	17.0	287.0	132.0	131.0	179.0	138.0	32.0
Читинская область									
Городское и сельское население									
1989.0	...	103.0	12.0	192.0	123.0	181.0	196.0	135.0	58.0
2002.0	1.0	110.0	22.0	254.0	116.0	198.0	187.0	98.0	11.0
Мужчины									
1989.0	...	111.0	11.0	149.0	164.0	203.0	198.0	134.0	30.0
2002.0	2.0	100.0	19.0	219.0	145.0	211.0	200.0	94.0	7.0
Женщины									
1989.0	...	95.0	14.0	233.0	83.0	161.0	194.0	135.0	85.0
2002.0	1.0	120.0	24.0	286.0	90.0	186.0	174.0	101.0	15.0
Городское население									
1989.0	...	122.0	15.0	212.0	118.0	193.0	186.0	108.0	46.0
2002.0	2.0	139.0	28.0	283.0	106.0	203.0	158.0	70.0	7.0
Мужчины									
1989.0	...	133.0	13.0	171.0	157.0	213.0	188.0	103.0	22.0
2002.0	2.0	126.0	25.0	256.0	131.0	217.0	172.0	63.0	4.0
Женщины									
1989.0	...	112.0	17.0	250.0	83.0	173.0	185.0	112.0	68.0
2002.0	2.0	149.0	31.0	308.0	84.0	191.0	145.0	76.0	10.0
Сельское население									
1989.0	...	64.0	7.0	151.0	131.0	158.0	216.0	189.0	84.0
2002.0	0.0	57.0	10.0	199.0	135.0	188.0	240.0	150.0	20.0
Мужчины									
1989.0	...	68.0	6.0	105.0	178.0	182.0	219.0	195.0	47.0
2002.0	0.0	52.0	8.0	155.0	170.0	202.0	249.0	150.0	13.0
Женщины									
1989.0	...	59.0	8.0	197.0	84.0	135.0	213.0	184.0	120.0
2002.0	0.0	63.0	12.0	241.0	100.0	177.0	230.0	150.0	26.0
Агинский Бурятский автономный округ									
Городское и сельское население									
1989.0	...	99.0	11.0	156.0	96.0	240.0	209.0	117.0	72.0
2002.0	1.0	125.0	25.0	197.0	83.0	274.0	192.0	87.0	16.0
Мужчины									
1989.0	...	97.0	11.0	102.0	126.0	298.0	220.0	111.0	35.0
2002.0	1.0	106.0	22.0	141.0	102.0	330.0	210.0	78.0	10.0
Женщины									
1989.0	...	101.0	11.0	208.0	67.0	183.0	198.0	123.0	109.0
2002.0	1.0	143.0	27.0	249.0	64.0	224.0	176.0	94.0	22.0
Городское население									
1989.0	...	114.0	12.0	196.0	117.0	212.0	218.0	84.0	47.0
2002.0	2.0	173.0	34.0	239.0	70.0	226.0	182.0	64.0	10.0
Мужчины									
1989.0	...	116.0	11.0	131.0	150.0	270.0	220.0	83.0	19.0
2002.0	2.0	150.0	30.0	189.0	90.0	273.0	201.0	59.0	6.0
Женщины									
1989.0	...	113.0	12.0	260.0	85.0	155.0	215.0	85.0	75.0
2002.0	2.0	192.0	38.0	281.0	54.0	185.0	167.0	67.0	14.0
Сельское население									
1989.0	...	91.0	11.0	135.0	84.0	254.0	205.0	135.0	85.0
2002.0	0.0	99.0	19.0	174.0	89.0	302.0	198.0	99.0	20.0
Мужчины									
1989.0	...	86.0	11.0	87.0	113.0	313.0	220.0	127.0	43.0
2002.0	0.0	83.0	18.0	116.0	109.0	358.0	216.0	88.0	12.0
Женщины									
1989.0	...	95.0	11.0	181.0	57.0	197.0	190.0	142.0	127.0
2002.0	0.0	114.0	21.0	229.0	70.0	246.0	182.0	111.0	27.0
Дальневосточный федеральный округ									
Городское и сельское население									
1989.0	...	125.0	17.0	225.0	143.0	194.0	173.0	87.0	36.0
2002.0	2.0	152.0	29.0	297.0	129.0	179.0	142.0	55.0	6.0
Мужчины									
1989.0	...	128.0	15.0	193.0	188.0	205.0	172.0	81.0	18.0
2002.0	2.0	142.0	28.0	276.0	157.0	185.0	148.0	48.0	4.0
Женщины									
1989.0	...	121.0	18.0	257.0	98.0	183.0	174.0	94.0	55.0
2002.0	2.0	161.0	30.0	316.0	103.0	173.0	135.0	63.0	8.0
Городское население									
1989.0	...	136.0	19.0	238.0	136.0	198.0	167.0	75.0	31.0
2002.0	2.0	172.0	33.0	313.0	117.0	178.0	125.0	44.0	4.0
Мужчины									
1989.0	...	140.0	17.0	208.0	180.0	207.0	166.0	68.0	14.0
2002.0	3.0	162.0	32.0	297.0	141.0	184.0	131.0	36.0	2.0
Женщины									
1989.0	...	132.0	20.0	266.0	93.0	189.0	169.0	83.0	48.0
2002.0	2.0	181.0	34.0	327.0	96.0	172.0	120.0	51.0	6.0
Сельское население									
1989.0	...	86.0	9.0	183.0	166.0	182.0	191.0	128.0	55.0
2002.0	1.0	84.0	15.0	243.0	170.0	181.0	197.0	96.0	12.0
Мужчины									
1989.0	...	91.0	8.0	143.0	216.0	198.0	191.0	123.0	30.0
2002.0	1.0	79.0	13.0	209.0	207.0	188.0	205.0	88.0	8.0
Женщины									
1989.0	...	82.0	11.0	226.0	113.0	164.0	191.0	133.0	80.0
2002.0	1.0	89.0	16.0	277.0	133.0	174.0	189.0	105.0	15.0
Республика Саха (Якутия)									
Городское и сельское население									
1989.0	...	113.0	17.0	230.0	152.0	237.0	150.0	64.0	37.0
2002.0	2.0	144.0	32.0	293.0	116.0	233.0	120.0	46.0	9.0
Мужчины									
1989.0	...	104.0	16.0	182.0	194.0	261.0	161.0	60.0	22.0
2002.0	2.0	122.0	29.0	262.0	148.0	250.0	133.0	42.0	7.0
Женщины									
1989.0	...	122.0	18.0	278.0	108.0	213.0	140.0	68.0	53.0
2002.0	2.0	164.0	34.0	323.0	85.0	217.0	110.0	49.0	12.0
Городское население									
1989.0	...	129.0	20.0	253.0	152.0	231.0	146.0	49.0	20.0
2002.0	3.0	169.0	36.0	317.0	103.0	221.0	109.0	31.0	5.0
Мужчины									
1989.0	...	122.0	18.0	208.0	195.0	249.0	153.0	45.0	10.0
2002.0	3.0	150.0	34.0	293.0	133.0	234.0	116.0	27.0	3.0
Женщины									
1989.0	...	136.0	21.0	299.0	109.0	212.0	138.0	54.0	31.0
2002.0	3.0	188.0	37.0	339.0	77.0	208.0	101.0	35.0	6.0
Сельское население									
1989.0	...	79.0	11.0	178.0	150.0	251.0	160.0	97.0	74.0
2002.0	1.0	91.0	23.0	245.0	141.0	258.0	145.0	75.0	19.0
Мужчины									
1989.0	...	66.0	11.0	125.0	192.0	288.0	177.0	93.0	48.0
2002.0	1.0	66.0	19.0	199.0	180.0	284.0	164.0	72.0	13.0
Женщины									
